      Step     Time          Energy          fmax
BFGS:    0 14:01:08    -3062.968233      430.279733
BFGS:    1 14:01:09    -3144.754938       45.639950
BFGS:    2 14:01:10    -3160.153150       66.401994
BFGS:    3 14:01:11    -3169.128296       40.587034
BFGS:    4 14:01:12    -3175.892168       15.941511
BFGS:    5 14:01:13    -3177.742951       10.742056
BFGS:    6 14:01:14    -3180.020829        3.794768
BFGS:    7 14:01:15    -3181.074159        2.835095
BFGS:    8 14:01:15    -3181.702779        1.757168
BFGS:    9 14:01:16    -3182.088493        2.608756
BFGS:   10 14:01:17    -3182.403379        3.028073
BFGS:   11 14:01:17    -3182.602387        2.891322
BFGS:   12 14:01:18    -3182.713554        2.555117
BFGS:   13 14:01:18    -3182.814294        2.183086
BFGS:   14 14:01:19    -3182.943370        1.839771
BFGS:   15 14:01:20    -3183.088322        1.114930
BFGS:   16 14:01:20    -3183.183712        0.642227
BFGS:   17 14:01:21    -3183.224832        0.333147
BFGS:   18 14:01:22    -3183.247920        0.278543
BFGS:   19 14:01:22    -3183.267441        0.378984
BFGS:   20 14:01:23    -3183.284035        0.374171
BFGS:   21 14:01:23    -3183.296449        0.323213
BFGS:   22 14:01:24    -3183.305066        0.322299
BFGS:   23 14:01:24    -3183.312204        0.281333
BFGS:   24 14:01:25    -3183.319732        0.239464
BFGS:   25 14:01:25    -3183.327985        0.187715
BFGS:   26 14:01:26    -3183.337444        0.161021
BFGS:   27 14:01:26    -3183.348035        0.232275
BFGS:   28 14:01:27    -3183.358117        0.249152
BFGS:   29 14:01:27    -3183.366205        0.213792
BFGS:   30 14:01:28    -3183.372985        0.148207
BFGS:   31 14:01:28    -3183.379629        0.239954
BFGS:   32 14:01:29    -3183.386466        0.328362
BFGS:   33 14:01:29    -3183.392412        0.362071
BFGS:   34 14:01:30    -3183.396719        0.323618
BFGS:   35 14:01:30    -3183.399932        0.236921
BFGS:   36 14:01:31    -3183.402527        0.138137
BFGS:   37 14:01:31    -3183.404623        0.110617
BFGS:   38 14:01:32    -3183.406237        0.084696
BFGS:   39 14:01:32    -3183.407407        0.055143
BFGS:   40 14:01:33    -3183.408307        0.060319
BFGS:   41 14:01:33    -3183.409033        0.057822
BFGS:   42 14:01:33    -3183.409590        0.054545
BFGS:   43 14:01:34    -3183.409998        0.040432
BFGS:   44 14:01:34    -3183.410300        0.044945
BFGS:   45 14:01:35    -3183.410539        0.051025
BFGS:   46 14:01:35    -3183.410724        0.051265
BFGS:   47 14:01:35    -3183.410857        0.045463
BFGS:   48 14:01:36    -3183.410949        0.037376
BFGS:   49 14:01:36    -3183.411035        0.027597
BFGS:   50 14:01:36    -3183.411129        0.020156
BFGS:   51 14:01:37    -3183.411212        0.016871
BFGS:   52 14:01:37    -3183.411264        0.012622
BFGS:   53 14:01:37    -3183.411294        0.009726
