      Step     Time          Energy          fmax
BFGS:    0 13:25:03    -2511.334475       12.971668
BFGS:    1 13:25:04    -2518.427185        5.346678
BFGS:    2 13:25:05    -2522.305915        4.310837
BFGS:    3 13:25:06    -2526.985030        4.736831
BFGS:    4 13:25:07    -2529.250803        9.546151
BFGS:    5 13:25:08    -2532.007400        3.430604
BFGS:    6 13:25:09    -2531.312925        8.121995
BFGS:    7 13:25:10    -2533.526897        1.556278
BFGS:    8 13:25:11    -2533.726585        0.856902
BFGS:    9 13:25:12    -2533.927800        0.689257
BFGS:   10 13:25:13    -2534.002758        0.620097
BFGS:   11 13:25:13    -2534.121473        0.472435
BFGS:   12 13:25:14    -2534.178863        0.675551
BFGS:   13 13:25:15    -2534.322063        0.825260
BFGS:   14 13:25:16    -2534.466298        0.651123
BFGS:   15 13:25:17    -2534.708024        0.968345
BFGS:   16 13:25:17    -2535.168615        1.472983
BFGS:   17 13:25:18    -2535.860883        2.623585
BFGS:   18 13:25:19    -2536.628360        4.344257
BFGS:   19 13:25:19    -2537.041124        5.969037
BFGS:   20 13:25:20    -2537.800646        6.633360
BFGS:   21 13:25:20    -2540.645484        7.919361
BFGS:   22 13:25:21    -2542.492576        6.793029
BFGS:   23 13:25:21    -2544.416896        5.170893
BFGS:   24 13:25:22    -2547.268799        4.413454
BFGS:   25 13:25:22    -2548.781808        1.781621
BFGS:   26 13:25:23    -2549.193473        0.977550
BFGS:   27 13:25:23    -2549.381111        0.796129
BFGS:   28 13:25:23    -2549.624758        0.657225
BFGS:   29 13:25:24    -2549.701083        0.401972
BFGS:   30 13:25:24    -2549.732380        0.343039
BFGS:   31 13:25:25    -2549.745870        0.294574
BFGS:   32 13:25:25    -2549.757463        0.173081
BFGS:   33 13:25:25    -2549.763721        0.161894
BFGS:   34 13:25:25    -2549.766857        0.093111
BFGS:   35 13:25:26    -2549.769653        0.080577
BFGS:   36 13:25:26    -2549.773710        0.100991
BFGS:   37 13:25:26    -2549.778331        0.144590
BFGS:   38 13:25:27    -2549.782900        0.121772
BFGS:   39 13:25:27    -2549.787467        0.141650
BFGS:   40 13:25:27    -2549.792716        0.122010
BFGS:   41 13:25:28    -2549.798346        0.178863
BFGS:   42 13:25:28    -2549.803096        0.169921
BFGS:   43 13:25:28    -2549.806306        0.094374
BFGS:   44 13:25:28    -2549.808669        0.083510
BFGS:   45 13:25:29    -2549.810867        0.089248
BFGS:   46 13:25:29    -2549.812733        0.100848
BFGS:   47 13:25:29    -2549.813994        0.089717
BFGS:   48 13:25:30    -2549.814889        0.087958
BFGS:   49 13:25:30    -2549.815815        0.098343
BFGS:   50 13:25:30    -2549.817177        0.135905
BFGS:   51 13:25:31    -2549.819929        0.216797
BFGS:   52 13:25:31    -2549.825965        0.378548
BFGS:   53 13:25:31    -2549.835056        0.451567
BFGS:   54 13:25:32    -2549.872894        0.581363
BFGS:   55 13:25:32    -2549.961205        0.754737
BFGS:   56 13:25:33    -2550.023804        1.101554
BFGS:   57 13:25:33    -2550.228992        0.861258
BFGS:   58 13:25:34    -2550.503501        0.983864
BFGS:   59 13:25:34    -2550.693721        1.525029
BFGS:   60 13:25:35    -2550.804391        1.705342
BFGS:   61 13:25:35    -2550.920834        1.894763
BFGS:   62 13:25:36    -2551.083015        1.689739
BFGS:   63 13:25:36    -2551.187415        1.676042
BFGS:   64 13:25:37    -2551.381840        1.894965
BFGS:   65 13:25:37    -2551.510887        2.469424
BFGS:   66 13:25:38    -2551.691666        2.189201
BFGS:   67 13:25:38    -2551.758826        2.117863
BFGS:   68 13:25:39    -2551.817853        2.063596
BFGS:   69 13:25:39    -2551.856349        2.083553
BFGS:   70 13:25:40    -2551.920963        2.017990
BFGS:   71 13:25:40    -2552.021090        1.969970
BFGS:   72 13:25:40    -2552.158985        1.863284
BFGS:   73 13:25:41    -2552.328007        1.779849
BFGS:   74 13:25:41    -2552.516311        1.719527
BFGS:   75 13:25:42    -2552.766914        1.828130
BFGS:   76 13:25:43    -2553.278982        2.374947
