      Step     Time          Energy          fmax
BFGS:    0 09:49:53    -2420.062347        0.941518
BFGS:    1 09:49:53    -2420.086568        0.858733
BFGS:    2 09:49:54    -2420.135800        0.802635
BFGS:    3 09:49:55    -2420.168882        0.223087
BFGS:    4 09:49:55    -2420.172827        0.043369
BFGS:    5 09:49:55    -2420.172969        0.003517
      Step     Time          Energy          fmax
BFGS:    0 12:34:23    -2315.278896      313.002097
BFGS:    1 12:34:24    -2386.014407       40.561053
BFGS:    2 12:34:24    -2395.428908       82.560493
BFGS:    3 12:34:25    -2407.036485       32.923112
BFGS:    4 12:34:25    -2410.662556       14.305363
BFGS:    5 12:34:25    -2412.389103        6.732252
BFGS:    6 12:34:26    -2413.794201        3.270796
BFGS:    7 12:34:26    -2414.840854        2.175239
BFGS:    8 12:34:26    -2415.144931        2.662785
BFGS:    9 12:34:27    -2415.311982        2.833713
BFGS:   10 12:34:27    -2415.640120        2.840460
BFGS:   11 12:34:27    -2415.883256        2.498189
BFGS:   12 12:34:28    -2416.090836        1.977911
BFGS:   13 12:34:28    -2416.252451        1.441827
BFGS:   14 12:34:28    -2416.400057        0.874546
BFGS:   15 12:34:29    -2416.504292        0.746391
BFGS:   16 12:34:29    -2416.580451        0.883200
BFGS:   17 12:34:29    -2416.644626        0.825577
BFGS:   18 12:34:30    -2416.702992        0.777839
BFGS:   19 12:34:30    -2416.752725        0.900166
BFGS:   20 12:34:30    -2416.790513        0.947316
BFGS:   21 12:34:31    -2416.827303        0.830978
BFGS:   22 12:34:31    -2416.870340        0.613076
BFGS:   23 12:34:31    -2416.913190        0.551130
BFGS:   24 12:34:32    -2416.952924        0.443878
BFGS:   25 12:34:32    -2416.984061        0.381185
BFGS:   26 12:34:32    -2417.010248        0.424850
BFGS:   27 12:34:33    -2417.036833        0.433313
BFGS:   28 12:34:33    -2417.068435        0.538214
BFGS:   29 12:34:33    -2417.108692        0.700101
BFGS:   30 12:34:34    -2417.164525        0.769118
BFGS:   31 12:34:34    -2417.266192        0.818732
BFGS:   32 12:34:35    -2417.472400        1.468895
BFGS:   33 12:34:35    -2418.477402        2.584118
BFGS:   34 12:34:36    -2420.268004        2.916345
BFGS:   35 12:34:36    -2420.882315        5.246358
BFGS:   36 12:34:37    -2421.670776        2.573295
BFGS:   37 12:34:37    -2422.316183        2.070625
BFGS:   38 12:34:38    -2423.211261        1.856015
BFGS:   39 12:34:38    -2424.235386        2.216027
BFGS:   40 12:34:39    -2425.407941        2.674696
BFGS:   41 12:34:39    -2425.879594        3.624677
BFGS:   42 12:34:39    -2426.874471        3.167095
BFGS:   43 12:34:40    -2427.425610        1.633961
BFGS:   44 12:34:40    -2428.017072        1.503751
BFGS:   45 12:34:41    -2428.275730        1.235871
BFGS:   46 12:34:41    -2428.458007        0.889439
BFGS:   47 12:34:42    -2428.623589        1.051243
BFGS:   48 12:34:42    -2428.782737        0.886463
BFGS:   49 12:34:42    -2428.867901        0.539446
BFGS:   50 12:34:43    -2428.930924        0.535140
BFGS:   51 12:34:43    -2429.000077        0.576146
BFGS:   52 12:34:44    -2429.073202        0.619461
BFGS:   53 12:34:44    -2429.126735        0.309858
BFGS:   54 12:34:44    -2429.156732        0.270975
BFGS:   55 12:34:45    -2429.174310        0.261551
BFGS:   56 12:34:45    -2429.186068        0.234620
BFGS:   57 12:34:45    -2429.194110        0.240266
BFGS:   58 12:34:45    -2429.199879        0.235914
BFGS:   59 12:34:46    -2429.204321        0.178784
BFGS:   60 12:34:46    -2429.207530        0.136536
BFGS:   61 12:34:46    -2429.209500        0.121862
BFGS:   62 12:34:47    -2429.210781        0.086177
BFGS:   63 12:34:47    -2429.211827        0.070857
BFGS:   64 12:34:47    -2429.212620        0.049527
BFGS:   65 12:34:47    -2429.213137        0.051125
BFGS:   66 12:34:48    -2429.213471        0.043352
BFGS:   67 12:34:48    -2429.213733        0.050523
BFGS:   68 12:34:48    -2429.213941        0.070393
BFGS:   69 12:34:48    -2429.214099        0.073428
BFGS:   70 12:34:49    -2429.214206        0.061453
BFGS:   71 12:34:49    -2429.214286        0.039009
BFGS:   72 12:34:49    -2429.214329        0.019694
BFGS:   73 12:34:49    -2429.214353        0.011277
BFGS:   74 12:34:49    -2429.214368        0.010324
BFGS:   75 12:34:50    -2429.214380        0.008313
