      Step     Time          Energy          fmax
BFGS:    0 13:44:23    -3170.155551        7.298226
BFGS:    1 13:44:24    -3174.174629        4.832852
BFGS:    2 13:44:25    -3177.036680        2.993314
BFGS:    3 13:44:26    -3177.647571        1.840930
BFGS:    4 13:44:26    -3177.983250        1.026418
BFGS:    5 13:44:27    -3178.147270        0.976399
BFGS:    6 13:44:27    -3178.309614        0.794717
BFGS:    7 13:44:28    -3178.414659        0.749165
BFGS:    8 13:44:28    -3178.498658        0.646511
BFGS:    9 13:44:29    -3178.547015        0.461057
BFGS:   10 13:44:30    -3178.602234        0.444216
BFGS:   11 13:44:30    -3178.655427        0.374022
BFGS:   12 13:44:31    -3178.704572        0.454435
BFGS:   13 13:44:31    -3178.747825        0.464590
BFGS:   14 13:44:32    -3178.785637        0.346727
BFGS:   15 13:44:32    -3178.812387        0.341361
BFGS:   16 13:44:33    -3178.828548        0.189087
BFGS:   17 13:44:33    -3178.840479        0.188166
BFGS:   18 13:44:34    -3178.854049        0.292861
BFGS:   19 13:44:34    -3178.869384        0.286708
BFGS:   20 13:44:35    -3178.883400        0.243883
BFGS:   21 13:44:35    -3178.896030        0.234564
BFGS:   22 13:44:36    -3178.909370        0.282125
BFGS:   23 13:44:36    -3178.923776        0.288681
BFGS:   24 13:44:37    -3178.937518        0.191356
BFGS:   25 13:44:37    -3178.949230        0.198926
BFGS:   26 13:44:37    -3178.958691        0.225406
BFGS:   27 13:44:38    -3178.966094        0.256542
BFGS:   28 13:44:38    -3178.971582        0.177734
BFGS:   29 13:44:39    -3178.975552        0.086245
BFGS:   30 13:44:39    -3178.978806        0.108204
BFGS:   31 13:44:40    -3178.981826        0.156803
BFGS:   32 13:44:40    -3178.984534        0.159609
BFGS:   33 13:44:40    -3178.986839        0.133488
BFGS:   34 13:44:41    -3178.988961        0.148774
BFGS:   35 13:44:41    -3178.991541        0.211987
BFGS:   36 13:44:42    -3178.995749        0.313512
BFGS:   37 13:44:42    -3179.005750        0.534778
BFGS:   38 13:44:43    -3179.036034        1.169231
BFGS:   39 13:44:43    -3179.060027        1.585479
BFGS:   40 13:44:44    -3179.141165        1.791757
BFGS:   41 13:44:45    -3179.303420        1.867062
BFGS:   42 13:44:45    -3179.561716        1.716689
BFGS:   43 13:44:46    -3179.836956        1.710840
BFGS:   44 13:44:46    -3180.007157        1.006026
BFGS:   45 13:44:47    -3180.248509        1.256811
BFGS:   46 13:44:47    -3180.449495        0.877515
BFGS:   47 13:44:48    -3180.839831        0.620659
BFGS:   48 13:44:49    -3180.990028        0.580645
BFGS:   49 13:44:49    -3181.120353        0.404771
BFGS:   50 13:44:50    -3181.190272        0.402585
BFGS:   51 13:44:50    -3181.250577        0.400447
BFGS:   52 13:44:51    -3181.303946        0.368931
BFGS:   53 13:44:51    -3181.351073        0.339345
BFGS:   54 13:44:52    -3181.386436        0.241229
BFGS:   55 13:44:52    -3181.414534        0.230832
BFGS:   56 13:44:52    -3181.436116        0.243352
BFGS:   57 13:44:53    -3181.451737        0.217347
BFGS:   58 13:44:53    -3181.461250        0.163913
BFGS:   59 13:44:54    -3181.467786        0.137673
BFGS:   60 13:44:54    -3181.473914        0.149351
BFGS:   61 13:44:55    -3181.480367        0.196878
BFGS:   62 13:44:55    -3181.486582        0.163682
BFGS:   63 13:44:55    -3181.492173        0.136768
BFGS:   64 13:44:56    -3181.497507        0.118119
BFGS:   65 13:44:56    -3181.502410        0.120937
BFGS:   66 13:44:57    -3181.506000        0.097807
BFGS:   67 13:44:57    -3181.508504        0.083046
BFGS:   68 13:44:57    -3181.510708        0.080003
BFGS:   69 13:44:58    -3181.512896        0.069044
BFGS:   70 13:44:58    -3181.514893        0.071084
BFGS:   71 13:44:58    -3181.516636        0.077857
BFGS:   72 13:44:59    -3181.518310        0.083148
BFGS:   73 13:44:59    -3181.519960        0.072208
BFGS:   74 13:44:59    -3181.521370        0.065183
BFGS:   75 13:45:00    -3181.522433        0.051880
BFGS:   76 13:45:00    -3181.523300        0.053374
BFGS:   77 13:45:00    -3181.524150        0.051543
BFGS:   78 13:45:01    -3181.524999        0.047699
BFGS:   79 13:45:01    -3181.525760        0.046726
BFGS:   80 13:45:01    -3181.526389        0.044902
BFGS:   81 13:45:02    -3181.526924        0.045530
BFGS:   82 13:45:02    -3181.527407        0.055642
BFGS:   83 13:45:02    -3181.527854        0.047486
BFGS:   84 13:45:03    -3181.528248        0.031938
BFGS:   85 13:45:03    -3181.528563        0.030102
BFGS:   86 13:45:03    -3181.528781        0.021222
BFGS:   87 13:45:04    -3181.528914        0.017580
BFGS:   88 13:45:04    -3181.529008        0.020440
BFGS:   89 13:45:04    -3181.529103        0.029716
BFGS:   90 13:45:04    -3181.529221        0.027782
BFGS:   91 13:45:05    -3181.529348        0.025694
BFGS:   92 13:45:05    -3181.529468        0.021305
BFGS:   93 13:45:05    -3181.529574        0.017079
BFGS:   94 13:45:05    -3181.529668        0.017583
BFGS:   95 13:45:06    -3181.529750        0.014116
BFGS:   96 13:45:06    -3181.529804        0.010473
BFGS:   97 13:45:06    -3181.529833        0.008487
