      Step     Time          Energy          fmax
BFGS:    0 13:33:13    -3477.848339        8.285579
BFGS:    1 13:33:14    -3484.629409        8.269792
BFGS:    2 13:33:16    -3493.018199        7.058962
BFGS:    3 13:33:17    -3499.219791        6.015565
BFGS:    4 13:33:18    -3503.786610        6.056143
BFGS:    5 13:33:19    -3508.108909        4.844239
BFGS:    6 13:33:20    -3509.722542       10.007187
BFGS:    7 13:33:21    -3510.464858        3.290616
BFGS:    8 13:33:22    -3511.130601        2.664518
BFGS:    9 13:33:22    -3511.665336        1.023852
BFGS:   10 13:33:23    -3512.100199        2.482704
BFGS:   11 13:33:24    -3512.427345        1.827621
BFGS:   12 13:33:25    -3512.788113        1.348684
BFGS:   13 13:33:26    -3513.096182        1.630663
BFGS:   14 13:33:26    -3513.396702        1.635046
BFGS:   15 13:33:27    -3513.555701        0.924980
BFGS:   16 13:33:28    -3513.643614        0.379379
BFGS:   17 13:33:28    -3513.716519        0.625517
BFGS:   18 13:33:29    -3513.820350        1.037288
BFGS:   19 13:33:30    -3513.953398        0.883772
BFGS:   20 13:33:31    -3514.072586        0.667231
BFGS:   21 13:33:31    -3514.154457        0.370803
BFGS:   22 13:33:32    -3514.214911        0.576058
BFGS:   23 13:33:32    -3514.286633        0.578729
BFGS:   24 13:33:33    -3514.384563        0.526443
BFGS:   25 13:33:34    -3514.481788        0.455491
BFGS:   26 13:33:35    -3514.553312        0.410739
BFGS:   27 13:33:35    -3514.610227        0.446832
BFGS:   28 13:33:36    -3514.676328        0.412717
BFGS:   29 13:33:37    -3514.747270        0.427951
BFGS:   30 13:33:37    -3514.808399        0.368179
BFGS:   31 13:33:38    -3514.855835        0.374134
BFGS:   32 13:33:39    -3514.898054        0.310251
BFGS:   33 13:33:39    -3514.943046        0.304067
BFGS:   34 13:33:40    -3514.979840        0.311632
BFGS:   35 13:33:40    -3514.998243        0.226809
BFGS:   36 13:33:41    -3515.007834        0.140297
BFGS:   37 13:33:41    -3515.016694        0.165431
BFGS:   38 13:33:42    -3515.025678        0.179151
BFGS:   39 13:33:42    -3515.032003        0.174237
BFGS:   40 13:33:43    -3515.036145        0.111123
BFGS:   41 13:33:43    -3515.039984        0.166528
BFGS:   42 13:33:44    -3515.044531        0.158623
BFGS:   43 13:33:44    -3515.049399        0.120907
BFGS:   44 13:33:45    -3515.053944        0.100410
BFGS:   45 13:33:45    -3515.057809        0.155341
BFGS:   46 13:33:46    -3515.060797        0.155782
BFGS:   47 13:33:46    -3515.062830        0.098434
BFGS:   48 13:33:47    -3515.064214        0.054138
BFGS:   49 13:33:47    -3515.065220        0.056436
BFGS:   50 13:33:48    -3515.065887        0.048623
BFGS:   51 13:33:48    -3515.066215        0.023006
BFGS:   52 13:33:48    -3515.066353        0.017542
BFGS:   53 13:33:49    -3515.066428        0.016474
BFGS:   54 13:33:49    -3515.066482        0.014520
BFGS:   55 13:33:49    -3515.066517        0.008151
