      Step     Time          Energy          fmax
BFGS:    0 10:12:48    -3494.236559       10.736181
BFGS:    1 10:12:50    -3496.804424        6.453165
BFGS:    2 10:12:52    -3498.603171        2.867555
BFGS:    3 10:12:53    -3499.200349        1.066367
BFGS:    4 10:12:55    -3499.317778        0.437508
BFGS:    5 10:12:56    -3499.334943        0.295401
BFGS:    6 10:12:57    -3499.338579        0.258151
BFGS:    7 10:12:58    -3499.342721        0.201669
BFGS:    8 10:13:00    -3499.346709        0.118710
BFGS:    9 10:13:01    -3499.348554        0.044135
BFGS:   10 10:13:02    -3499.348851        0.008631
      Step     Time          Energy          fmax
BFGS:    0 12:49:47    -3465.724933       14.065531
BFGS:    1 12:49:49    -3477.648488        9.156947
BFGS:    2 12:49:50    -3486.512780        7.387515
BFGS:    3 12:49:52    -3491.044160        8.340526
BFGS:    4 12:49:53    -3494.900746        5.150533
BFGS:    5 12:49:54    -3496.250848        1.723397
BFGS:    6 12:49:55    -3496.876035        1.403664
BFGS:    7 12:49:56    -3497.550709        1.407898
BFGS:    8 12:49:57    -3497.985234        1.693375
BFGS:    9 12:49:58    -3498.417116        0.969442
BFGS:   10 12:49:59    -3498.726187        0.653814
BFGS:   11 12:50:00    -3498.944702        0.828046
BFGS:   12 12:50:01    -3499.127956        0.691903
BFGS:   13 12:50:02    -3499.230407        0.351760
BFGS:   14 12:50:03    -3499.286409        0.274482
BFGS:   15 12:50:04    -3499.331159        0.347518
BFGS:   16 12:50:05    -3499.372976        0.334983
BFGS:   17 12:50:05    -3499.406323        0.229358
BFGS:   18 12:50:06    -3499.427760        0.209002
BFGS:   19 12:50:07    -3499.445368        0.242547
BFGS:   20 12:50:08    -3499.465022        0.194040
BFGS:   21 12:50:09    -3499.485096        0.235871
BFGS:   22 12:50:10    -3499.501061        0.203646
BFGS:   23 12:50:11    -3499.510166        0.111211
BFGS:   24 12:50:11    -3499.515853        0.123116
BFGS:   25 12:50:12    -3499.522148        0.168907
BFGS:   26 12:50:13    -3499.531135        0.180358
BFGS:   27 12:50:14    -3499.543144        0.210116
BFGS:   28 12:50:14    -3499.553797        0.154362
BFGS:   29 12:50:15    -3499.562768        0.142264
BFGS:   30 12:50:16    -3499.572329        0.136403
BFGS:   31 12:50:17    -3499.582922        0.181774
BFGS:   32 12:50:18    -3499.592796        0.146392
BFGS:   33 12:50:19    -3499.600550        0.128617
BFGS:   34 12:50:19    -3499.606447        0.089753
BFGS:   35 12:50:20    -3499.611209        0.114902
BFGS:   36 12:50:21    -3499.614335        0.072899
BFGS:   37 12:50:22    -3499.615646        0.030224
BFGS:   38 12:50:22    -3499.616110        0.031068
BFGS:   39 12:50:23    -3499.616361        0.025923
BFGS:   40 12:50:23    -3499.616577        0.019216
BFGS:   41 12:50:24    -3499.616773        0.017927
BFGS:   42 12:50:25    -3499.616951        0.019141
BFGS:   43 12:50:25    -3499.617098        0.018047
BFGS:   44 12:50:26    -3499.617209        0.014374
BFGS:   45 12:50:26    -3499.617297        0.013266
BFGS:   46 12:50:27    -3499.617392        0.018532
BFGS:   47 12:50:27    -3499.617505        0.022413
BFGS:   48 12:50:28    -3499.617613        0.015783
BFGS:   49 12:50:28    -3499.617644        0.010344
BFGS:   50 12:50:29    -3499.617692        0.011166
BFGS:   51 12:50:29    -3499.617728        0.014806
BFGS:   52 12:50:30    -3499.617753        0.010552
BFGS:   53 12:50:30    -3499.617767        0.004879
