      Step     Time          Energy          fmax
BFGS:    0 14:28:17    -3109.526735       12.779216
BFGS:    1 14:28:19    -3117.106487        7.843429
BFGS:    2 14:28:21    -3124.389362        6.119440
BFGS:    3 14:28:22    -3125.964861       14.734868
BFGS:    4 14:28:24    -3129.522560        3.833020
BFGS:    5 14:28:25    -3131.802152        4.300266
BFGS:    6 14:28:26    -3134.781814       10.316922
BFGS:    7 14:28:28    -3137.903705       14.100016
BFGS:    8 14:28:29    -3138.663975       14.385806
BFGS:    9 14:28:30    -3141.271116        4.932494
BFGS:   10 14:28:31    -3142.929346        4.888498
BFGS:   11 14:28:32    -3144.066531        3.746178
BFGS:   12 14:28:33    -3145.103037        2.498121
BFGS:   13 14:28:34    -3145.866925        2.211118
BFGS:   14 14:28:35    -3146.430813        2.284155
BFGS:   15 14:28:36    -3147.080343        1.990255
BFGS:   16 14:28:37    -3147.587966        1.698781
BFGS:   17 14:28:38    -3148.169957        1.565387
BFGS:   18 14:28:38    -3148.542378        1.186024
