      Step     Time          Energy          fmax
BFGS:    0 14:27:20    -2558.210821      430.115760
BFGS:    1 14:27:21    -2681.928479       55.607296
BFGS:    2 14:27:23    -2697.778441      124.311426
BFGS:    3 14:27:24    -2692.920147      154.734307
BFGS:    4 14:27:25    -2718.862346       27.688879
BFGS:    5 14:27:26    -2726.591363       20.185153
BFGS:    6 14:27:27    -2731.095884       13.342525
BFGS:    7 14:27:28    -2737.388249       12.622811
BFGS:    8 14:27:29    -2740.909355        5.152725
BFGS:    9 14:27:30    -2742.961333        4.583396
BFGS:   10 14:27:31    -2744.480492        4.240763
BFGS:   11 14:27:32    -2746.485335        4.014973
BFGS:   12 14:27:33    -2747.765285        3.946728
BFGS:   13 14:27:34    -2749.513138        3.863359
BFGS:   14 14:27:34    -2750.504187        4.217333
BFGS:   15 14:27:35    -2751.749563        3.775458
BFGS:   16 14:27:36    -2752.734030        3.735845
BFGS:   17 14:27:36    -2753.533708        3.679363
BFGS:   18 14:27:37    -2754.028603        4.988626
BFGS:   19 14:27:37    -2754.504637        3.164624
BFGS:   20 14:27:38    -2755.053606        2.973215
BFGS:   21 14:27:39    -2755.602722        2.834867
BFGS:   22 14:27:39    -2756.227319        2.957426
BFGS:   23 14:27:40    -2756.834012        2.736648
BFGS:   24 14:27:40    -2757.638968        1.909776
BFGS:   25 14:27:41    -2758.042038        1.686903
BFGS:   26 14:27:41    -2758.364344        1.245343
BFGS:   27 14:27:42    -2758.363914        1.420523
BFGS:   28 14:27:42    -2758.539937        0.893475
BFGS:   29 14:27:43    -2758.612968        0.906083
BFGS:   30 14:27:43    -2758.682228        0.810844
BFGS:   31 14:27:44    -2758.728316        0.375141
BFGS:   32 14:27:44    -2758.745318        0.289811
BFGS:   33 14:27:45    -2758.764322        0.371183
BFGS:   34 14:27:45    -2758.779921        0.276407
BFGS:   35 14:27:46    -2758.795706        0.328276
BFGS:   36 14:27:46    -2758.810352        0.376342
BFGS:   37 14:27:46    -2758.830809        0.396551
BFGS:   38 14:27:47    -2758.859406        0.651597
BFGS:   39 14:27:47    -2758.891802        0.736469
BFGS:   40 14:27:48    -2758.952128        0.659411
BFGS:   41 14:27:48    -2758.990049        0.515912
BFGS:   42 14:27:49    -2759.040536        0.446975
BFGS:   43 14:27:49    -2759.073586        0.380284
BFGS:   44 14:27:50    -2759.087233        0.405771
BFGS:   45 14:27:50    -2759.098113        0.184187
BFGS:   46 14:27:51    -2759.104096        0.147076
BFGS:   47 14:27:51    -2759.109059        0.140647
BFGS:   48 14:27:51    -2759.112606        0.146857
BFGS:   49 14:27:52    -2759.117350        0.125862
BFGS:   50 14:27:52    -2759.120711        0.089382
BFGS:   51 14:27:53    -2759.123082        0.079448
BFGS:   52 14:27:53    -2759.124539        0.063031
BFGS:   53 14:27:53    -2759.125663        0.083456
BFGS:   54 14:27:54    -2759.126630        0.071292
BFGS:   55 14:27:54    -2759.127757        0.086601
BFGS:   56 14:27:54    -2759.129201        0.101152
BFGS:   57 14:27:55    -2759.130968        0.125032
BFGS:   58 14:27:55    -2759.132809        0.170705
BFGS:   59 14:27:55    -2759.134699        0.168724
BFGS:   60 14:27:56    -2759.136983        0.130308
BFGS:   61 14:27:56    -2759.139971        0.137965
BFGS:   62 14:27:56    -2759.143669        0.152293
BFGS:   63 14:27:57    -2759.147785        0.138327
BFGS:   64 14:27:57    -2759.152195        0.126946
BFGS:   65 14:27:57    -2759.157100        0.119872
BFGS:   66 14:27:58    -2759.162293        0.134452
BFGS:   67 14:27:58    -2759.166953        0.138419
BFGS:   68 14:27:59    -2759.170424        0.148210
BFGS:   69 14:27:59    -2759.172987        0.130925
BFGS:   70 14:27:59    -2759.175036        0.089351
BFGS:   71 14:28:00    -2759.176611        0.116527
BFGS:   72 14:28:00    -2759.177712        0.118805
BFGS:   73 14:28:00    -2759.178567        0.094871
BFGS:   74 14:28:01    -2759.179278        0.059280
BFGS:   75 14:28:01    -2759.179800        0.042788
BFGS:   76 14:28:01    -2759.180134        0.044848
BFGS:   77 14:28:02    -2759.180373        0.035730
BFGS:   78 14:28:02    -2759.180596        0.039245
BFGS:   79 14:28:02    -2759.180838        0.038687
BFGS:   80 14:28:02    -2759.181076        0.043686
BFGS:   81 14:28:03    -2759.181301        0.038882
BFGS:   82 14:28:03    -2759.181507        0.040024
BFGS:   83 14:28:03    -2759.181721        0.035159
BFGS:   84 14:28:04    -2759.181977        0.057832
BFGS:   85 14:28:04    -2759.182319        0.069281
BFGS:   86 14:28:04    -2759.182773        0.059684
BFGS:   87 14:28:04    -2759.183268        0.044582
BFGS:   88 14:28:05    -2759.183699        0.042492
BFGS:   89 14:28:05    -2759.184044        0.052706
BFGS:   90 14:28:05    -2759.184395        0.054933
BFGS:   91 14:28:06    -2759.184825        0.045354
BFGS:   92 14:28:06    -2759.185344        0.051271
BFGS:   93 14:28:07    -2759.185816        0.043185
BFGS:   94 14:28:07    -2759.186158        0.043239
BFGS:   95 14:28:07    -2759.186395        0.030494
BFGS:   96 14:28:07    -2759.186582        0.026642
BFGS:   97 14:28:08    -2759.186721        0.023549
BFGS:   98 14:28:08    -2759.186805        0.031439
BFGS:   99 14:28:08    -2759.186858        0.031168
BFGS:  100 14:28:08    -2759.186898        0.023952
BFGS:  101 14:28:09    -2759.186933        0.012129
BFGS:  102 14:28:09    -2759.186961        0.010817
BFGS:  103 14:28:09    -2759.186982        0.010122
BFGS:  104 14:28:09    -2759.187000        0.009979
