      Step     Time          Energy          fmax
BFGS:    0 20:17:05    -3079.998304        8.025519
BFGS:    1 20:17:06    -3083.796288        4.211573
BFGS:    2 20:17:08    -3085.994455        4.281627
BFGS:    3 20:17:09    -3087.940449       19.368068
BFGS:    4 20:17:10    -3089.670685       21.145304
BFGS:    5 20:17:12    -3092.820274        5.401524
BFGS:    6 20:17:13    -3095.323317        5.170404
BFGS:    7 20:17:14    -3092.453206       19.566930
BFGS:    8 20:17:15    -3097.028454        1.955103
BFGS:    9 20:17:16    -3097.632409        1.172668
BFGS:   10 20:17:17    -3098.869947        5.134944
BFGS:   11 20:17:17    -3099.649276        2.868085
BFGS:   12 20:17:19    -3101.116962        2.552701
BFGS:   13 20:17:20    -3102.023658        2.704057
BFGS:   14 20:17:21    -3102.861050        2.167823
BFGS:   15 20:17:22    -3103.460448        2.052525
BFGS:   16 20:17:23    -3103.914274        1.487715
BFGS:   17 20:17:24    -3104.239399        1.210570
BFGS:   18 20:17:25    -3104.422115        0.879089
BFGS:   19 20:17:26    -3104.553277        0.704868
BFGS:   20 20:17:27    -3104.622954        0.496647
BFGS:   21 20:17:27    -3104.692352        0.492338
BFGS:   22 20:17:28    -3104.742190        0.549133
BFGS:   23 20:17:29    -3104.782070        0.462024
BFGS:   24 20:17:30    -3104.813186        0.305713
BFGS:   25 20:17:31    -3104.844010        0.337312
BFGS:   26 20:17:32    -3104.877368        0.377214
BFGS:   27 20:17:33    -3104.907923        0.365649
BFGS:   28 20:17:33    -3104.935656        0.271017
BFGS:   29 20:17:34    -3104.965067        0.410438
BFGS:   30 20:17:35    -3104.998764        0.406489
BFGS:   31 20:17:36    -3105.033099        0.356917
BFGS:   32 20:17:37    -3105.062928        0.269150
BFGS:   33 20:17:38    -3105.087959        0.259072
BFGS:   34 20:17:39    -3105.109050        0.282802
BFGS:   35 20:17:39    -3105.124647        0.268611
BFGS:   36 20:17:40    -3105.135144        0.177080
BFGS:   37 20:17:41    -3105.142475        0.143329
BFGS:   38 20:17:42    -3105.147983        0.127999
BFGS:   39 20:17:42    -3105.152358        0.126343
BFGS:   40 20:17:43    -3105.155870        0.101619
BFGS:   41 20:17:43    -3105.159053        0.087813
BFGS:   42 20:17:44    -3105.162694        0.091926
BFGS:   43 20:17:45    -3105.166818        0.102557
BFGS:   44 20:17:45    -3105.170884        0.101309
BFGS:   45 20:17:46    -3105.174402        0.089236
BFGS:   46 20:17:47    -3105.177150        0.081723
BFGS:   47 20:17:47    -3105.179095        0.080861
BFGS:   48 20:17:48    -3105.180297        0.042114
BFGS:   49 20:17:48    -3105.180957        0.037037
BFGS:   50 20:17:49    -3105.181333        0.027202
BFGS:   51 20:17:49    -3105.181543        0.024226
BFGS:   52 20:17:50    -3105.181653        0.012736
BFGS:   53 20:17:50    -3105.181715        0.013237
BFGS:   54 20:17:51    -3105.181760        0.012719
BFGS:   55 20:17:51    -3105.181794        0.009051
