      Step     Time          Energy          fmax
BFGS:    0 20:46:30    -3022.734176       73.467952
BFGS:    1 20:46:31    -3063.559193        5.458166
BFGS:    2 20:46:32    -3065.954432        3.504369
BFGS:    3 20:46:33    -3066.648794        1.588253
BFGS:    4 20:46:34    -3066.967445        1.186476
BFGS:    5 20:46:35    -3067.283167        1.276445
BFGS:    6 20:46:36    -3067.512350        1.786497
BFGS:    7 20:46:37    -3067.739367        1.674456
BFGS:    8 20:46:38    -3067.882116        0.932256
BFGS:    9 20:46:39    -3067.960567        0.459911
BFGS:   10 20:46:40    -3068.006213        0.467589
BFGS:   11 20:46:40    -3068.041652        0.374491
BFGS:   12 20:46:41    -3068.069841        0.434484
BFGS:   13 20:46:42    -3068.099008        0.540954
BFGS:   14 20:46:43    -3068.121311        0.391353
BFGS:   15 20:46:43    -3068.133265        0.167329
BFGS:   16 20:46:44    -3068.141645        0.187539
BFGS:   17 20:46:45    -3068.149422        0.232517
BFGS:   18 20:46:46    -3068.156629        0.223792
BFGS:   19 20:46:46    -3068.162594        0.139113
BFGS:   20 20:46:47    -3068.166566        0.100309
BFGS:   21 20:46:48    -3068.169224        0.114132
BFGS:   22 20:46:48    -3068.171768        0.120398
BFGS:   23 20:46:49    -3068.174402        0.119153
BFGS:   24 20:46:50    -3068.177120        0.123842
BFGS:   25 20:46:50    -3068.180221        0.120404
BFGS:   26 20:46:51    -3068.183646        0.165081
BFGS:   27 20:46:52    -3068.187631        0.145541
BFGS:   28 20:46:52    -3068.192248        0.160684
BFGS:   29 20:46:53    -3068.197565        0.204679
BFGS:   30 20:46:54    -3068.203014        0.181214
BFGS:   31 20:46:55    -3068.207330        0.118564
BFGS:   32 20:46:55    -3068.209865        0.085648
BFGS:   33 20:46:56    -3068.211202        0.069583
BFGS:   34 20:46:57    -3068.212050        0.057669
BFGS:   35 20:46:57    -3068.212680        0.046268
BFGS:   36 20:46:58    -3068.213153        0.038194
BFGS:   37 20:46:58    -3068.213495        0.035283
BFGS:   38 20:46:59    -3068.213740        0.026795
BFGS:   39 20:47:00    -3068.213907        0.020801
BFGS:   40 20:47:00    -3068.214033        0.020444
BFGS:   41 20:47:01    -3068.214151        0.017047
BFGS:   42 20:47:01    -3068.214288        0.021331
BFGS:   43 20:47:02    -3068.214433        0.023399
BFGS:   44 20:47:02    -3068.214592        0.029341
BFGS:   45 20:47:03    -3068.214768        0.025068
BFGS:   46 20:47:03    -3068.214932        0.020447
BFGS:   47 20:47:04    -3068.215044        0.015179
BFGS:   48 20:47:04    -3068.215098        0.011256
BFGS:   49 20:47:05    -3068.215134        0.013302
BFGS:   50 20:47:05    -3068.215173        0.014499
BFGS:   51 20:47:06    -3068.215216        0.013756
BFGS:   52 20:47:06    -3068.215257        0.012830
BFGS:   53 20:47:07    -3068.215299        0.012287
BFGS:   54 20:47:07    -3068.215352        0.014094
BFGS:   55 20:47:08    -3068.215423        0.017990
BFGS:   56 20:47:08    -3068.215514        0.016990
BFGS:   57 20:47:09    -3068.215611        0.018973
BFGS:   58 20:47:09    -3068.215708        0.021231
BFGS:   59 20:47:10    -3068.215797        0.016568
BFGS:   60 20:47:10    -3068.215867        0.014472
BFGS:   61 20:47:11    -3068.215905        0.008442
