      Step     Time          Energy          fmax
BFGS:    0 20:25:27    -3186.591089        5.921259
BFGS:    1 20:25:30    -3191.115266        6.418010
BFGS:    2 20:25:33    -3196.738550        6.314948
BFGS:    3 20:25:36    -3194.659450       18.665880
BFGS:    4 20:25:38    -3200.817205        3.907906
BFGS:    5 20:25:40    -3203.138887        3.622429
BFGS:    6 20:25:42    -3207.129963        3.984400
BFGS:    7 20:25:44    -3210.984141        5.405230
BFGS:    8 20:25:46    -3212.550100        5.965085
BFGS:    9 20:25:47    -3214.154331        4.882329
BFGS:   10 20:25:49    -3216.269011        4.931703
BFGS:   11 20:25:50    -3219.835738        5.319515
BFGS:   12 20:25:52    -3221.933178        4.612449
BFGS:   13 20:25:53    -3221.685828       17.135141
BFGS:   14 20:25:55    -3223.698242        2.683035
BFGS:   15 20:25:56    -3224.278530        2.061142
BFGS:   16 20:25:58    -3225.216178        2.186493
BFGS:   17 20:25:59    -3225.573468        3.006082
BFGS:   18 20:26:01    -3226.429202        3.369435
BFGS:   19 20:26:02    -3226.904907        2.234093
BFGS:   20 20:26:03    -3227.344377        1.282748
BFGS:   21 20:26:05    -3227.554813        0.774938
BFGS:   22 20:26:06    -3227.684713        0.602653
BFGS:   23 20:26:07    -3227.755537        0.567300
BFGS:   24 20:26:08    -3227.843551        0.605095
BFGS:   25 20:26:09    -3227.906743        0.562733
BFGS:   26 20:26:10    -3227.969224        0.541165
BFGS:   27 20:26:11    -3228.008465        0.318233
BFGS:   28 20:26:12    -3228.037585        0.385403
BFGS:   29 20:26:13    -3228.063222        0.356940
BFGS:   30 20:26:14    -3228.084194        0.271673
BFGS:   31 20:26:15    -3228.096541        0.169628
BFGS:   32 20:26:16    -3228.105282        0.153018
BFGS:   33 20:26:17    -3228.115681        0.181687
BFGS:   34 20:26:18    -3228.131919        0.263666
BFGS:   35 20:26:19    -3228.150733        0.284800
BFGS:   36 20:26:20    -3228.164725        0.226200
BFGS:   37 20:26:21    -3228.175026        0.217925
BFGS:   38 20:26:22    -3228.186688        0.199850
BFGS:   39 20:26:23    -3228.202799        0.265262
BFGS:   40 20:26:24    -3228.223079        0.306805
BFGS:   41 20:26:25    -3228.248583        0.340991
BFGS:   42 20:26:26    -3228.284857        0.378774
BFGS:   43 20:26:27    -3228.353780        0.610423
BFGS:   44 20:26:28    -3228.487657        1.550379
BFGS:   45 20:26:29    -3228.775763        2.380443
BFGS:   46 20:26:30    -3229.219648        3.425524
BFGS:   47 20:26:31    -3229.509920        4.335215
BFGS:   48 20:26:32    -3229.847793        2.773869
BFGS:   49 20:26:34    -3230.226293        2.288518
BFGS:   50 20:26:35    -3230.350490        2.510377
BFGS:   51 20:26:36    -3230.569780        1.251542
BFGS:   52 20:26:37    -3230.780097        0.659160
BFGS:   53 20:26:38    -3230.913077        0.700690
BFGS:   54 20:26:39    -3231.095871        0.638385
BFGS:   55 20:26:39    -3231.155455        0.406466
BFGS:   56 20:26:40    -3231.183217        0.238868
BFGS:   57 20:26:41    -3231.203275        0.202807
BFGS:   58 20:26:42    -3231.223841        0.418727
BFGS:   59 20:26:43    -3231.243374        0.483291
BFGS:   60 20:26:44    -3231.267237        0.399925
BFGS:   61 20:26:45    -3231.309632        0.436526
BFGS:   62 20:26:46    -3231.399026        1.033526
BFGS:   63 20:26:47    -3231.482507        0.959263
BFGS:   64 20:26:48    -3231.768917        0.828273
BFGS:   65 20:26:50    -3231.658761        1.159298
BFGS:   66 20:26:51    -3231.857254        0.403341
BFGS:   67 20:26:52    -3231.886990        0.352027
BFGS:   68 20:26:53    -3231.930042        0.339947
BFGS:   69 20:26:54    -3231.946311        0.333908
BFGS:   70 20:26:55    -3231.973279        0.214122
BFGS:   71 20:26:55    -3231.983665        0.134372
BFGS:   72 20:26:56    -3231.990902        0.124270
BFGS:   73 20:26:57    -3231.996450        0.113633
BFGS:   74 20:26:58    -3232.002285        0.105525
BFGS:   75 20:26:59    -3232.007331        0.140489
BFGS:   76 20:27:00    -3232.011640        0.123672
BFGS:   77 20:27:00    -3232.014812        0.076548
BFGS:   78 20:27:01    -3232.016892        0.068244
BFGS:   79 20:27:02    -3232.018142        0.061036
BFGS:   80 20:27:03    -3232.018987        0.049783
BFGS:   81 20:27:03    -3232.019676        0.038028
BFGS:   82 20:27:04    -3232.020288        0.036265
BFGS:   83 20:27:05    -3232.020815        0.031165
BFGS:   84 20:27:06    -3232.021198        0.024271
BFGS:   85 20:27:06    -3232.021486        0.024511
BFGS:   86 20:27:07    -3232.021753        0.027928
BFGS:   87 20:27:08    -3232.022062        0.030468
BFGS:   88 20:27:08    -3232.022421        0.038246
BFGS:   89 20:27:09    -3232.022787        0.041878
BFGS:   90 20:27:10    -3232.023125        0.030413
BFGS:   91 20:27:10    -3232.023408        0.019021
BFGS:   92 20:27:11    -3232.023614        0.021433
BFGS:   93 20:27:12    -3232.023747        0.028151
BFGS:   94 20:27:12    -3232.023843        0.027066
BFGS:   95 20:27:13    -3232.023929        0.019636
BFGS:   96 20:27:14    -3232.023999        0.015235
BFGS:   97 20:27:14    -3232.024037        0.008460
