      Step     Time          Energy          fmax
BFGS:    0 13:30:50    -2172.807290        7.109670
BFGS:    1 13:30:51    -2176.328838       11.714789
BFGS:    2 13:30:51    -2183.898570        6.612080
BFGS:    3 13:30:51    -2192.987586        7.316178
BFGS:    4 13:30:52    -2195.680854       11.693266
BFGS:    5 13:30:52    -2200.167758        7.440000
BFGS:    6 13:30:52    -2203.139752        5.347935
BFGS:    7 13:30:52    -2205.747493        4.016317
BFGS:    8 13:30:53    -2206.371187        2.773761
BFGS:    9 13:30:53    -2206.609073        3.196073
BFGS:   10 13:30:53    -2207.317044        2.074880
BFGS:   11 13:30:53    -2207.789218        2.880441
BFGS:   12 13:30:54    -2208.105539        1.239715
BFGS:   13 13:30:54    -2208.337517        1.079351
BFGS:   14 13:30:54    -2208.539856        1.094260
BFGS:   15 13:30:54    -2208.852848        1.645608
BFGS:   16 13:30:55    -2209.327594        2.511435
BFGS:   17 13:30:55    -2209.618212        3.535785
BFGS:   18 13:30:55    -2210.058458        2.862472
BFGS:   19 13:30:56    -2210.806034        2.597594
BFGS:   20 13:30:56    -2209.585666       14.204747
BFGS:   21 13:30:56    -2211.655719        3.269223
BFGS:   22 13:30:57    -2212.017844        2.115879
BFGS:   23 13:30:57    -2212.382467        1.310048
BFGS:   24 13:30:57    -2212.563486        0.623762
BFGS:   25 13:30:57    -2212.620596        0.452645
BFGS:   26 13:30:57    -2212.740986        0.297710
BFGS:   27 13:30:58    -2212.762271        0.263182
BFGS:   28 13:30:58    -2212.822997        0.365730
BFGS:   29 13:30:58    -2212.845091        0.347488
BFGS:   30 13:30:58    -2212.870979        0.247796
BFGS:   31 13:30:59    -2212.898336        0.325343
BFGS:   32 13:30:59    -2212.932869        0.483783
BFGS:   33 13:30:59    -2212.965914        0.539855
BFGS:   34 13:30:59    -2212.999727        0.572492
BFGS:   35 13:31:00    -2213.039644        0.653063
BFGS:   36 13:31:00    -2213.092109        0.625893
BFGS:   37 13:31:00    -2213.160212        0.579686
BFGS:   38 13:31:00    -2213.248641        0.817425
BFGS:   39 13:31:00    -2213.358708        0.952453
BFGS:   40 13:31:01    -2213.495418        0.906313
BFGS:   41 13:31:01    -2213.628623        0.680825
BFGS:   42 13:31:01    -2213.756543        0.897808
BFGS:   43 13:31:01    -2213.879358        0.761235
BFGS:   44 13:31:01    -2213.993624        0.584083
BFGS:   45 13:31:02    -2214.096254        0.518927
BFGS:   46 13:31:02    -2214.177149        0.437027
BFGS:   47 13:31:02    -2214.242507        0.525976
BFGS:   48 13:31:02    -2214.317239        0.592229
BFGS:   49 13:31:02    -2214.451298        0.720990
BFGS:   50 13:31:03    -2214.594920        0.869049
BFGS:   51 13:31:03    -2214.739480        0.682154
BFGS:   52 13:31:03    -2214.838952        0.535612
BFGS:   53 13:31:03    -2214.909848        0.487197
BFGS:   54 13:31:03    -2214.964173        0.962672
BFGS:   55 13:31:03    -2215.019482        0.708653
BFGS:   56 13:31:04    -2215.074029        0.473151
BFGS:   57 13:31:04    -2215.130719        0.297006
BFGS:   58 13:31:04    -2215.166527        0.460084
BFGS:   59 13:31:04    -2215.210717        0.560529
BFGS:   60 13:31:04    -2215.237988        0.342838
BFGS:   61 13:31:05    -2215.261452        0.303348
BFGS:   62 13:31:05    -2215.279534        0.729932
BFGS:   63 13:31:05    -2215.297999        0.509172
BFGS:   64 13:31:05    -2215.322257        0.255335
BFGS:   65 13:31:05    -2215.338334        0.315978
BFGS:   66 13:31:05    -2215.360172        0.469260
BFGS:   67 13:31:06    -2215.378889        0.455432
BFGS:   68 13:31:06    -2215.397888        0.257041
BFGS:   69 13:31:06    -2215.411790        0.232339
BFGS:   70 13:31:06    -2215.423113        0.292567
BFGS:   71 13:31:06    -2215.433488        0.380972
BFGS:   72 13:31:06    -2215.441582        0.228019
BFGS:   73 13:31:07    -2215.445777        0.118025
BFGS:   74 13:31:07    -2215.448088        0.161213
BFGS:   75 13:31:07    -2215.450079        0.181034
BFGS:   76 13:31:07    -2215.452125        0.144409
BFGS:   77 13:31:07    -2215.453505        0.045359
BFGS:   78 13:31:07    -2215.454197        0.066823
BFGS:   79 13:31:07    -2215.454759        0.098877
BFGS:   80 13:31:08    -2215.455536        0.093014
BFGS:   81 13:31:08    -2215.456769        0.069178
BFGS:   82 13:31:08    -2215.458405        0.077062
BFGS:   83 13:31:08    -2215.459952        0.094575
BFGS:   84 13:31:08    -2215.460899        0.092040
BFGS:   85 13:31:08    -2215.461380        0.050641
BFGS:   86 13:31:08    -2215.461714        0.025246
BFGS:   87 13:31:08    -2215.462018        0.043185
BFGS:   88 13:31:09    -2215.462243        0.058743
BFGS:   89 13:31:09    -2215.462377        0.030949
BFGS:   90 13:31:09    -2215.462451        0.014627
BFGS:   91 13:31:09    -2215.462497        0.018372
BFGS:   92 13:31:09    -2215.462534        0.023457
BFGS:   93 13:31:09    -2215.462570        0.022170
BFGS:   94 13:31:09    -2215.462605        0.011476
BFGS:   95 13:31:09    -2215.462631        0.009321
