      Step     Time          Energy          fmax
BFGS:    0 13:55:29    -3363.278014       10.490199
BFGS:    1 13:55:31    -3371.611495        9.186535
BFGS:    2 13:55:33    -3380.579834        7.969627
BFGS:    3 13:55:34    -3386.243443        5.841353
BFGS:    4 13:55:36    -3389.890881        6.288206
BFGS:    5 13:55:37    -3391.991589        2.393448
BFGS:    6 13:55:38    -3392.856732        1.881299
BFGS:    7 13:55:39    -3393.571800        2.309227
BFGS:    8 13:55:40    -3394.726786        3.034271
BFGS:    9 13:55:42    -3395.583467        2.195269
BFGS:   10 13:55:43    -3396.065184        3.849823
BFGS:   11 13:55:44    -3396.500151        2.319499
BFGS:   12 13:55:45    -3396.884731        0.724770
BFGS:   13 13:55:46    -3397.080190        1.321253
BFGS:   14 13:55:47    -3397.228198        1.251510
BFGS:   15 13:55:48    -3397.360704        0.689799
BFGS:   16 13:55:49    -3397.443913        0.903403
BFGS:   17 13:55:50    -3397.537085        1.004552
BFGS:   18 13:55:51    -3397.623838        0.879732
BFGS:   19 13:55:52    -3397.683110        0.493509
BFGS:   20 13:55:53    -3397.721912        0.396359
BFGS:   21 13:55:54    -3397.765443        0.388584
BFGS:   22 13:55:55    -3397.811656        0.440202
BFGS:   23 13:55:56    -3397.846723        0.309492
BFGS:   24 13:55:56    -3397.866853        0.253569
BFGS:   25 13:55:57    -3397.884021        0.285688
BFGS:   26 13:55:58    -3397.909410        0.429690
BFGS:   27 13:55:59    -3397.944161        0.441605
BFGS:   28 13:56:00    -3397.978742        0.271615
BFGS:   29 13:56:01    -3398.007068        0.280129
BFGS:   30 13:56:02    -3398.033375        0.259873
BFGS:   31 13:56:03    -3398.061759        0.322293
BFGS:   32 13:56:04    -3398.089554        0.278819
BFGS:   33 13:56:05    -3398.113558        0.254719
BFGS:   34 13:56:06    -3398.133260        0.217408
BFGS:   35 13:56:07    -3398.149590        0.228088
BFGS:   36 13:56:08    -3398.163000        0.178186
BFGS:   37 13:56:09    -3398.173987        0.137717
BFGS:   38 13:56:10    -3398.182941        0.139797
BFGS:   39 13:56:11    -3398.189907        0.118527
BFGS:   40 13:56:12    -3398.195185        0.093903
BFGS:   41 13:56:12    -3398.199625        0.100018
BFGS:   42 13:56:13    -3398.204098        0.115457
BFGS:   43 13:56:14    -3398.208655        0.119886
BFGS:   44 13:56:15    -3398.212505        0.109448
BFGS:   45 13:56:16    -3398.215551        0.110280
BFGS:   46 13:56:16    -3398.218427        0.094323
BFGS:   47 13:56:17    -3398.221428        0.099785
BFGS:   48 13:56:18    -3398.223724        0.065625
BFGS:   49 13:56:19    -3398.224829        0.034619
BFGS:   50 13:56:19    -3398.225287        0.029287
BFGS:   51 13:56:20    -3398.225662        0.042104
BFGS:   52 13:56:20    -3398.226134        0.039181
BFGS:   53 13:56:21    -3398.226544        0.038499
BFGS:   54 13:56:22    -3398.226816        0.028768
BFGS:   55 13:56:22    -3398.227007        0.023617
BFGS:   56 13:56:23    -3398.227198        0.025150
BFGS:   57 13:56:23    -3398.227401        0.029532
BFGS:   58 13:56:24    -3398.227589        0.032860
BFGS:   59 13:56:24    -3398.227754        0.022567
BFGS:   60 13:56:25    -3398.227928        0.019754
BFGS:   61 13:56:25    -3398.228131        0.029281
BFGS:   62 13:56:26    -3398.228349        0.029289
BFGS:   63 13:56:27    -3398.228548        0.026820
BFGS:   64 13:56:27    -3398.228715        0.019355
BFGS:   65 13:56:28    -3398.228874        0.024227
BFGS:   66 13:56:28    -3398.229030        0.027914
BFGS:   67 13:56:29    -3398.229181        0.025884
BFGS:   68 13:56:29    -3398.229324        0.018214
BFGS:   69 13:56:30    -3398.229480        0.026692
BFGS:   70 13:56:30    -3398.229654        0.028296
BFGS:   71 13:56:31    -3398.229823        0.023495
BFGS:   72 13:56:32    -3398.229967        0.022297
BFGS:   73 13:56:32    -3398.230086        0.018716
BFGS:   74 13:56:33    -3398.230194        0.022949
BFGS:   75 13:56:33    -3398.230281        0.017552
BFGS:   76 13:56:34    -3398.230337        0.010593
BFGS:   77 13:56:34    -3398.230373        0.011511
BFGS:   78 13:56:35    -3398.230396        0.010694
BFGS:   79 13:56:35    -3398.230416        0.008433
