      Step     Time          Energy          fmax
BFGS:    0 10:07:55    -2606.746899        4.017191
BFGS:    1 10:07:55    -2607.087843        3.045054
BFGS:    2 10:07:56    -2607.770377        1.411771
BFGS:    3 10:07:56    -2607.911302        1.138842
BFGS:    4 10:07:57    -2608.003891        1.364590
BFGS:    5 10:07:57    -2608.099014        1.253407
BFGS:    6 10:07:58    -2608.171129        0.866305
BFGS:    7 10:07:58    -2608.221291        0.744885
BFGS:    8 10:07:58    -2608.258036        0.581177
BFGS:    9 10:07:59    -2608.267018        0.505392
BFGS:   10 10:07:59    -2608.283617        0.491102
BFGS:   11 10:08:00    -2608.307822        0.530998
BFGS:   12 10:08:00    -2608.332984        0.543202
BFGS:   13 10:08:00    -2608.352754        0.591961
BFGS:   14 10:08:01    -2608.379927        0.629701
BFGS:   15 10:08:01    -2608.411168        0.609332
BFGS:   16 10:08:02    -2608.457455        0.550228
BFGS:   17 10:08:02    -2608.506115        0.454414
BFGS:   18 10:08:03    -2608.490363        0.626327
BFGS:   19 10:08:04    -2608.518158        0.376841
BFGS:   20 10:08:04    -2608.521791        0.308959
BFGS:   21 10:08:04    -2608.530293        0.175439
BFGS:   22 10:08:05    -2608.533397        0.184541
BFGS:   23 10:08:05    -2608.539940        0.197140
BFGS:   24 10:08:06    -2608.542980        0.142312
BFGS:   25 10:08:06    -2608.544287        0.057395
BFGS:   26 10:08:06    -2608.544550        0.010758
BFGS:   27 10:08:07    -2608.544577        0.003095
