      Step     Time          Energy          fmax
BFGS:    0 14:07:23    -3217.171598        7.704676
BFGS:    1 14:07:25    -3222.446143        7.594224
BFGS:    2 14:07:27    -3227.991153        5.327651
BFGS:    3 14:07:28    -3228.813268       14.572718
BFGS:    4 14:07:30    -3233.193501        4.116760
BFGS:    5 14:07:31    -3237.384388        3.995792
BFGS:    6 14:07:32    -3241.619800        4.446771
BFGS:    7 14:07:33    -3244.664373        6.037633
BFGS:    8 14:07:34    -3246.879341        5.199955
BFGS:    9 14:07:35    -3248.699479       17.569608
BFGS:   10 14:07:36    -3250.767773        4.666344
BFGS:   11 14:07:37    -3253.376383        6.827881
BFGS:   12 14:07:38    -3252.891684        9.340036
BFGS:   13 14:07:39    -3255.527044        4.656220
BFGS:   14 14:07:40    -3257.593250       10.808613
BFGS:   15 14:07:41    -3258.843027       12.084360
BFGS:   16 14:07:42    -3259.845572        2.691163
BFGS:   17 14:07:42    -3260.370101        2.593968
BFGS:   18 14:07:43    -3260.798116        2.369951
BFGS:   19 14:07:43    -3261.076977        1.754994
BFGS:   20 14:07:44    -3261.369487        1.497183
BFGS:   21 14:07:45    -3261.592393        1.381080
BFGS:   22 14:07:45    -3261.894970        1.993218
BFGS:   23 14:07:46    -3262.156774        1.589012
BFGS:   24 14:07:46    -3262.325595        0.777252
BFGS:   25 14:07:47    -3262.424952        0.781742
BFGS:   26 14:07:47    -3262.509210        0.949482
BFGS:   27 14:07:48    -3262.606694        0.929624
BFGS:   28 14:07:48    -3262.666991        0.556516
BFGS:   29 14:07:49    -3262.712761        0.479750
BFGS:   30 14:07:49    -3262.762873        0.730916
BFGS:   31 14:07:50    -3262.834943        1.101671
BFGS:   32 14:07:50    -3262.920683        0.956749
BFGS:   33 14:07:51    -3262.997093        0.489191
BFGS:   34 14:07:51    -3263.062877        0.522939
BFGS:   35 14:07:52    -3263.129370        0.849399
BFGS:   36 14:07:52    -3263.212295        0.905658
BFGS:   37 14:07:53    -3263.308627        0.654226
BFGS:   38 14:07:54    -3263.385768        0.415950
BFGS:   39 14:07:54    -3263.429745        0.370811
BFGS:   40 14:07:55    -3263.454011        0.353312
BFGS:   41 14:07:55    -3263.470819        0.210558
BFGS:   42 14:07:56    -3263.485639        0.176804
BFGS:   43 14:07:56    -3263.497194        0.187685
BFGS:   44 14:07:57    -3263.505256        0.167321
BFGS:   45 14:07:57    -3263.511578        0.129013
BFGS:   46 14:07:58    -3263.517863        0.184197
BFGS:   47 14:07:58    -3263.525235        0.222011
BFGS:   48 14:07:59    -3263.533339        0.161639
BFGS:   49 14:08:00    -3263.540508        0.169202
BFGS:   50 14:08:00    -3263.545999        0.142591
BFGS:   51 14:08:00    -3263.550465        0.173886
BFGS:   52 14:08:01    -3263.554618        0.150196
BFGS:   53 14:08:01    -3263.558219        0.100491
BFGS:   54 14:08:02    -3263.560584        0.093785
BFGS:   55 14:08:02    -3263.561843        0.063938
BFGS:   56 14:08:03    -3263.562616        0.056767
BFGS:   57 14:08:03    -3263.563241        0.049674
BFGS:   58 14:08:03    -3263.563706        0.038767
BFGS:   59 14:08:04    -3263.564015        0.031877
BFGS:   60 14:08:04    -3263.564234        0.030173
BFGS:   61 14:08:04    -3263.564402        0.020779
BFGS:   62 14:08:05    -3263.564517        0.019227
BFGS:   63 14:08:05    -3263.564588        0.013385
BFGS:   64 14:08:05    -3263.564636        0.012976
BFGS:   65 14:08:06    -3263.564672        0.009497
