      Step     Time          Energy          fmax
BFGS:    0 14:05:06    -3191.872322        7.786996
BFGS:    1 14:05:08    -3197.383943        7.617544
BFGS:    2 14:05:10    -3202.923339        5.030789
BFGS:    3 14:05:11    -3203.881592       13.731974
BFGS:    4 14:05:12    -3208.503316        4.202920
BFGS:    5 14:05:13    -3213.149793        3.834979
BFGS:    6 14:05:15    -3217.349631        4.098400
BFGS:    7 14:05:16    -3219.869798        5.475745
BFGS:    8 14:05:17    -3222.397779        4.536204
BFGS:    9 14:05:18    -3224.788394       20.281424
BFGS:   10 14:05:19    -3229.307914        5.880856
BFGS:   11 14:05:19    -3229.612968        5.944076
BFGS:   12 14:05:20    -3231.795629        3.773026
BFGS:   13 14:05:21    -3229.724558       23.776388
BFGS:   14 14:05:22    -3233.217935        1.408574
BFGS:   15 14:05:22    -3233.693874        0.756968
BFGS:   16 14:05:23    -3234.498058        4.047376
BFGS:   17 14:05:24    -3234.777317        3.068594
BFGS:   18 14:05:24    -3235.506660        1.909251
BFGS:   19 14:05:25    -3235.709996        2.135807
BFGS:   20 14:05:26    -3235.952314        1.667605
BFGS:   21 14:05:26    -3236.141158        0.719693
BFGS:   22 14:05:27    -3236.315985        0.955543
BFGS:   23 14:05:28    -3236.447445        1.571420
BFGS:   24 14:05:28    -3236.598397        1.279319
BFGS:   25 14:05:29    -3236.693982        0.454971
BFGS:   26 14:05:29    -3236.771438        0.472997
BFGS:   27 14:05:30    -3236.854770        1.117972
BFGS:   28 14:05:31    -3236.941843        1.275410
BFGS:   29 14:05:31    -3237.029109        0.828861
BFGS:   30 14:05:32    -3237.102250        0.516991
BFGS:   31 14:05:32    -3237.171068        0.956207
BFGS:   32 14:05:33    -3237.268581        1.194384
BFGS:   33 14:05:34    -3237.393522        1.142635
BFGS:   34 14:05:35    -3237.517454        0.732416
BFGS:   35 14:05:36    -3237.619481        0.513481
BFGS:   36 14:05:36    -3237.688857        0.692628
BFGS:   37 14:05:37    -3237.738886        0.724686
BFGS:   38 14:05:38    -3237.779591        0.349031
BFGS:   39 14:05:38    -3237.804063        0.279820
BFGS:   40 14:05:39    -3237.818042        0.339428
BFGS:   41 14:05:39    -3237.827714        0.245131
BFGS:   42 14:05:40    -3237.834593        0.147161
BFGS:   43 14:05:40    -3237.840174        0.136330
BFGS:   44 14:05:41    -3237.845163        0.187279
BFGS:   45 14:05:42    -3237.850021        0.171967
BFGS:   46 14:05:42    -3237.854760        0.143946
BFGS:   47 14:05:43    -3237.859127        0.101324
BFGS:   48 14:05:43    -3237.863177        0.137783
BFGS:   49 14:05:44    -3237.866918        0.132774
BFGS:   50 14:05:44    -3237.870427        0.108623
BFGS:   51 14:05:45    -3237.873779        0.097676
BFGS:   52 14:05:45    -3237.876852        0.109235
BFGS:   53 14:05:46    -3237.879109        0.087625
BFGS:   54 14:05:46    -3237.880290        0.046740
BFGS:   55 14:05:46    -3237.880753        0.025884
BFGS:   56 14:05:47    -3237.880998        0.027426
BFGS:   57 14:05:47    -3237.881198        0.027851
BFGS:   58 14:05:48    -3237.881370        0.020975
BFGS:   59 14:05:48    -3237.881473        0.012101
BFGS:   60 14:05:48    -3237.881518        0.010276
BFGS:   61 14:05:49    -3237.881547        0.008373
