      Step     Time          Energy          fmax
BFGS:    0 21:10:12    -3064.977543      435.812023
BFGS:    1 21:10:14    -3215.940307       46.721170
BFGS:    2 21:10:15    -3235.258352       51.447391
BFGS:    3 21:10:17    -3246.204246       36.127897
BFGS:    4 21:10:18    -3254.383586       16.964184
BFGS:    5 21:10:19    -3256.874844       10.380158
BFGS:    6 21:10:21    -3258.817781        4.702081
BFGS:    7 21:10:22    -3259.932358        1.968594
BFGS:    8 21:10:23    -3260.787104        2.238973
BFGS:    9 21:10:24    -3261.328206        2.593846
BFGS:   10 21:10:25    -3261.708881        2.783700
BFGS:   11 21:10:27    -3262.006393        2.541939
BFGS:   12 21:10:28    -3262.242389        2.020089
BFGS:   13 21:10:29    -3262.454250        1.369856
BFGS:   14 21:10:30    -3262.629611        0.906788
BFGS:   15 21:10:31    -3262.746594        0.611145
BFGS:   16 21:10:32    -3262.809696        0.449066
BFGS:   17 21:10:33    -3262.836873        0.324515
BFGS:   18 21:10:34    -3262.854189        0.163805
BFGS:   19 21:10:35    -3262.866031        0.164151
BFGS:   20 21:10:36    -3262.874864        0.207268
BFGS:   21 21:10:37    -3262.884356        0.349504
BFGS:   22 21:10:38    -3262.894941        0.421965
BFGS:   23 21:10:39    -3262.904383        0.368657
BFGS:   24 21:10:40    -3262.911895        0.227723
BFGS:   25 21:10:41    -3262.919100        0.176793
BFGS:   26 21:10:42    -3262.927196        0.181484
BFGS:   27 21:10:43    -3262.934819        0.142519
BFGS:   28 21:10:43    -3262.939952        0.095544
BFGS:   29 21:10:44    -3262.942828        0.075537
BFGS:   30 21:10:45    -3262.944661        0.058864
BFGS:   31 21:10:46    -3262.945999        0.054096
BFGS:   32 21:10:47    -3262.946951        0.054115
BFGS:   33 21:10:48    -3262.947615        0.045745
BFGS:   34 21:10:48    -3262.948130        0.051797
BFGS:   35 21:10:49    -3262.948504        0.041011
BFGS:   36 21:10:50    -3262.948723        0.018410
BFGS:   37 21:10:50    -3262.948836        0.015291
BFGS:   38 21:10:51    -3262.948897        0.015203
BFGS:   39 21:10:52    -3262.948929        0.010007
BFGS:   40 21:10:52    -3262.948948        0.006214
