      Step     Time          Energy          fmax
BFGS:    0 13:40:23    -3431.854743       11.814142
BFGS:    1 13:40:24    -3441.546760        8.344782
BFGS:    2 13:40:25    -3445.343123       10.169814
BFGS:    3 13:40:26    -3447.732005        2.979819
BFGS:    4 13:40:27    -3448.653741        3.145973
BFGS:    5 13:40:28    -3449.545890        2.122175
BFGS:    6 13:40:29    -3450.064715        5.119475
BFGS:    7 13:40:30    -3450.563655        1.238041
BFGS:    8 13:40:31    -3450.837538        0.819971
BFGS:    9 13:40:32    -3450.975084        0.727505
BFGS:   10 13:40:33    -3451.066102        0.665036
BFGS:   11 13:40:34    -3451.150480        0.431324
BFGS:   12 13:40:35    -3451.207022        0.422554
BFGS:   13 13:40:36    -3451.242190        0.334862
BFGS:   14 13:40:37    -3451.263797        0.290861
BFGS:   15 13:40:37    -3451.280842        0.291887
BFGS:   16 13:40:38    -3451.294254        0.180761
BFGS:   17 13:40:39    -3451.302863        0.183840
BFGS:   18 13:40:40    -3451.307948        0.148955
BFGS:   19 13:40:40    -3451.312642        0.163851
BFGS:   20 13:40:41    -3451.319512        0.179906
BFGS:   21 13:40:42    -3451.327972        0.177168
BFGS:   22 13:40:42    -3451.335735        0.155568
BFGS:   23 13:40:43    -3451.341220        0.133644
BFGS:   24 13:40:44    -3451.345680        0.135303
BFGS:   25 13:40:45    -3451.350950        0.136139
BFGS:   26 13:40:45    -3451.357162        0.132332
BFGS:   27 13:40:46    -3451.362574        0.115107
BFGS:   28 13:40:47    -3451.365999        0.095181
BFGS:   29 13:40:47    -3451.368160        0.072516
BFGS:   30 13:40:48    -3451.369812        0.069170
BFGS:   31 13:40:48    -3451.371101        0.062034
BFGS:   32 13:40:49    -3451.372145        0.056760
BFGS:   33 13:40:49    -3451.373275        0.080331
BFGS:   34 13:40:50    -3451.374696        0.100130
BFGS:   35 13:40:51    -3451.376228        0.089275
BFGS:   36 13:40:51    -3451.377561        0.057862
BFGS:   37 13:40:52    -3451.378801        0.068782
BFGS:   38 13:40:53    -3451.380294        0.087662
BFGS:   39 13:40:54    -3451.382236        0.099808
BFGS:   40 13:40:54    -3451.384082        0.064654
BFGS:   41 13:40:55    -3451.385176        0.037634
BFGS:   42 13:40:56    -3451.385734        0.033839
BFGS:   43 13:40:56    -3451.386173        0.041284
BFGS:   44 13:40:57    -3451.386691        0.039178
BFGS:   45 13:40:57    -3451.387205        0.037656
BFGS:   46 13:40:58    -3451.387615        0.026962
BFGS:   47 13:40:58    -3451.387897        0.025967
BFGS:   48 13:40:59    -3451.388112        0.025842
BFGS:   49 13:40:59    -3451.388295        0.023291
BFGS:   50 13:41:00    -3451.388451        0.021234
BFGS:   51 13:41:00    -3451.388582        0.018165
BFGS:   52 13:41:01    -3451.388691        0.015051
BFGS:   53 13:41:01    -3451.388790        0.018048
BFGS:   54 13:41:02    -3451.388878        0.016135
BFGS:   55 13:41:02    -3451.388949        0.011207
BFGS:   56 13:41:03    -3451.389005        0.011538
BFGS:   57 13:41:03    -3451.389050        0.010805
BFGS:   58 13:41:03    -3451.389095        0.010589
BFGS:   59 13:41:04    -3451.389139        0.009705
