      Step     Time          Energy          fmax
BFGS:    0 13:42:10    -3334.523659        7.070379
BFGS:    1 13:42:11    -3341.035433        6.268255
BFGS:    2 13:42:12    -3345.697785        6.638358
BFGS:    3 13:42:13    -3347.339499        1.804725
BFGS:    4 13:42:13    -3348.089434        1.422180
BFGS:    5 13:42:14    -3348.727664        1.094525
BFGS:    6 13:42:15    -3349.090059        1.024847
BFGS:    7 13:42:15    -3349.726249        0.960461
BFGS:    8 13:42:16    -3349.999009        0.905902
BFGS:    9 13:42:17    -3350.260768        0.536087
BFGS:   10 13:42:17    -3350.382389        0.525468
BFGS:   11 13:42:18    -3350.474564        0.436213
BFGS:   12 13:42:19    -3350.548287        0.379255
BFGS:   13 13:42:19    -3350.634783        0.445492
BFGS:   14 13:42:20    -3350.703386        0.402216
BFGS:   15 13:42:20    -3350.744411        0.344031
BFGS:   16 13:42:21    -3350.769708        0.210317
BFGS:   17 13:42:21    -3350.794631        0.244453
BFGS:   18 13:42:22    -3350.823533        0.323248
BFGS:   19 13:42:22    -3350.853114        0.357078
BFGS:   20 13:42:23    -3350.877163        0.257189
BFGS:   21 13:42:23    -3350.896272        0.186363
BFGS:   22 13:42:24    -3350.912856        0.180743
BFGS:   23 13:42:24    -3350.926460        0.156930
BFGS:   24 13:42:25    -3350.937789        0.161692
BFGS:   25 13:42:25    -3350.947974        0.171388
BFGS:   26 13:42:26    -3350.956761        0.130793
BFGS:   27 13:42:26    -3350.964042        0.142848
BFGS:   28 13:42:27    -3350.970375        0.131652
BFGS:   29 13:42:27    -3350.976281        0.111663
BFGS:   30 13:42:28    -3350.981830        0.110510
BFGS:   31 13:42:28    -3350.987023        0.112100
BFGS:   32 13:42:29    -3350.992274        0.109869
BFGS:   33 13:42:29    -3350.997397        0.122666
BFGS:   34 13:42:29    -3351.001154        0.077921
BFGS:   35 13:42:30    -3351.002941        0.072852
BFGS:   36 13:42:30    -3351.003656        0.049177
BFGS:   37 13:42:31    -3351.004079        0.039641
BFGS:   38 13:42:31    -3351.004393        0.027147
BFGS:   39 13:42:31    -3351.004565        0.027069
BFGS:   40 13:42:32    -3351.004656        0.021018
BFGS:   41 13:42:32    -3351.004727        0.013144
BFGS:   42 13:42:32    -3351.004798        0.010670
BFGS:   43 13:42:33    -3351.004855        0.018682
BFGS:   44 13:42:33    -3351.004898        0.018739
BFGS:   45 13:42:33    -3351.004932        0.011662
BFGS:   46 13:42:34    -3351.004966        0.009588
