      Step     Time          Energy          fmax
BFGS:    0 13:50:48    -3046.837289       12.211326
BFGS:    1 13:50:50    -3054.523097        5.795047
BFGS:    2 13:50:52    -3061.113466        2.976456
BFGS:    3 13:50:54    -3061.766189        8.420868
BFGS:    4 13:50:55    -3063.742275        2.773566
BFGS:    5 13:50:57    -3064.639062        1.373070
BFGS:    6 13:50:58    -3064.901715        1.264177
BFGS:    7 13:50:59    -3065.057821        0.692162
BFGS:    8 13:51:00    -3065.165137        0.791841
BFGS:    9 13:51:01    -3065.304691        0.821960
BFGS:   10 13:51:02    -3065.541536        1.463145
BFGS:   11 13:51:04    -3066.118269        2.454219
BFGS:   12 13:51:05    -3066.990547        4.653818
BFGS:   13 13:51:06    -3067.008073        7.804262
BFGS:   14 13:51:07    -3068.508113        5.270624
BFGS:   15 13:51:08    -3070.105885        4.765368
BFGS:   16 13:51:08    -3075.245438        4.363171
BFGS:   17 13:51:09    -3077.039436        5.876104
BFGS:   18 13:51:10    -3078.819820        4.091994
BFGS:   19 13:51:11    -3079.919059        2.497152
BFGS:   20 13:51:11    -3081.030738        2.562147
BFGS:   21 13:51:12    -3081.443510        1.899112
BFGS:   22 13:51:13    -3081.886113        0.998133
BFGS:   23 13:51:13    -3082.170048        1.023778
BFGS:   24 13:51:14    -3082.741564        1.005243
BFGS:   25 13:51:14    -3083.073384        0.904801
BFGS:   26 13:51:15    -3083.337595        0.854293
BFGS:   27 13:51:16    -3083.492970        0.917150
BFGS:   28 13:51:16    -3083.608314        0.506617
BFGS:   29 13:51:17    -3083.667047        0.336535
BFGS:   30 13:51:17    -3083.702972        0.342304
BFGS:   31 13:51:18    -3083.734033        0.307965
BFGS:   32 13:51:18    -3083.761000        0.233024
BFGS:   33 13:51:19    -3083.781687        0.198488
BFGS:   34 13:51:19    -3083.796569        0.242305
BFGS:   35 13:51:20    -3083.808478        0.186775
BFGS:   36 13:51:20    -3083.818503        0.155912
BFGS:   37 13:51:21    -3083.827113        0.149765
BFGS:   38 13:51:21    -3083.836734        0.230242
BFGS:   39 13:51:21    -3083.848867        0.230928
BFGS:   40 13:51:22    -3083.861293        0.169658
BFGS:   41 13:51:22    -3083.870785        0.122822
BFGS:   42 13:51:23    -3083.876837        0.117511
BFGS:   43 13:51:23    -3083.881277        0.111713
BFGS:   44 13:51:24    -3083.885221        0.110746
BFGS:   45 13:51:24    -3083.888500        0.093884
BFGS:   46 13:51:24    -3083.890771        0.063305
BFGS:   47 13:51:25    -3083.892107        0.064685
BFGS:   48 13:51:25    -3083.892779        0.043839
BFGS:   49 13:51:26    -3083.893087        0.023030
BFGS:   50 13:51:26    -3083.893265        0.017281
BFGS:   51 13:51:26    -3083.893424        0.027353
BFGS:   52 13:51:26    -3083.893556        0.023332
BFGS:   53 13:51:27    -3083.893636        0.014559
BFGS:   54 13:51:27    -3083.893679        0.010116
BFGS:   55 13:51:27    -3083.893710        0.010412
BFGS:   56 13:51:28    -3083.893738        0.010316
BFGS:   57 13:51:28    -3083.893761        0.008819
