      Step     Time          Energy          fmax
BFGS:    0 10:11:21    -3779.314320        5.340937
BFGS:    1 10:11:22    -3780.002720        3.698347
BFGS:    2 10:11:24    -3780.513763        1.500770
BFGS:    3 10:11:26    -3780.560785        0.610739
BFGS:    4 10:11:27    -3780.572573        0.559650
BFGS:    5 10:11:29    -3780.641733        0.945546
BFGS:    6 10:11:31    -3780.884027        1.570526
BFGS:    7 10:11:34    -3781.256466        1.040329
BFGS:    8 10:11:36    -3781.525750        0.622133
BFGS:    9 10:11:38    -3781.534142        1.482679
BFGS:   10 10:11:40    -3781.576368        0.921813
BFGS:   11 10:11:42    -3781.582082        0.926633
BFGS:   12 10:11:44    -3781.705742        0.888473
BFGS:   13 10:11:45    -3781.753306        0.490654
BFGS:   14 10:11:47    -3781.768988        0.123932
BFGS:   15 10:11:48    -3781.769711        0.067848
BFGS:   16 10:11:49    -3781.769839        0.066631
BFGS:   17 10:11:51    -3781.772844        0.055889
BFGS:   18 10:11:52    -3781.774832        0.078864
BFGS:   19 10:11:53    -3781.775717        0.066895
BFGS:   20 10:11:55    -3781.775986        0.044300
BFGS:   21 10:11:56    -3781.776068        0.048307
BFGS:   22 10:11:57    -3781.776201        0.046432
BFGS:   23 10:11:58    -3781.776398        0.035494
BFGS:   24 10:11:59    -3781.776575        0.030411
BFGS:   25 10:12:00    -3781.776667        0.032418
BFGS:   26 10:12:02    -3781.776713        0.032634
BFGS:   27 10:12:03    -3781.776789        0.035809
BFGS:   28 10:12:04    -3781.777065        0.056417
BFGS:   29 10:12:06    -3781.779305        0.198646
BFGS:   30 10:12:08    -3781.781871        0.498357
BFGS:   31 10:12:10    -3781.785117        0.521993
BFGS:   32 10:12:13    -3781.796241        0.822324
BFGS:   33 10:12:16    -3781.814062        1.045407
BFGS:   34 10:12:19    -3781.823527        1.251939
BFGS:   35 10:12:21    -3781.826130        1.154315
BFGS:   36 10:12:22    -3781.827078        1.141401
BFGS:   37 10:12:24    -3781.846494        1.152913
BFGS:   38 10:12:27    -3781.866411        1.153307
BFGS:   39 10:12:30    -3781.888414        1.283854
BFGS:   40 10:12:32    -3781.918399        1.407075
BFGS:   41 10:12:35    -3781.949415        1.526239
BFGS:   42 10:12:37    -3781.951302        1.559213
BFGS:   43 10:12:39    -3781.953466        1.528752
BFGS:   44 10:12:41    -3781.954376        1.542462
BFGS:   45 10:12:43    -3781.956506        1.584151
BFGS:   46 10:12:44    -3781.957968        1.600375
BFGS:   47 10:12:46    -3781.961169        1.606516
BFGS:   48 10:12:48    -3781.965300        1.577942
BFGS:   49 10:12:50    -3781.968547        1.519565
BFGS:   50 10:12:51    -3781.969502        1.483825
BFGS:   51 10:12:53    -3781.969743        1.472114
BFGS:   52 10:12:54    -3781.969846        1.467247
BFGS:   53 10:12:55    -3781.969886        1.464169
BFGS:   54 10:12:56    -3781.969900        1.463233
BFGS:   55 10:12:58    -3781.969917        1.461612
BFGS:   56 10:12:59    -3781.969929        1.460740
BFGS:   57 10:13:00    -3781.969994        1.459979
BFGS:   58 10:13:01    -3781.970136        1.461426
BFGS:   59 10:13:03    -3781.970501        1.463750
BFGS:   60 10:13:04    -3781.971489        1.466160
BFGS:   61 10:13:06    -3781.974042        1.467446
BFGS:   62 10:13:08    -3781.980681        1.462454
BFGS:   63 10:13:09    -3781.997362        1.436961
BFGS:   64 10:13:12    -3782.037702        1.362430
BFGS:   65 10:13:14    -3782.124983        1.190972
BFGS:   66 10:13:16    -3782.258876        0.709673
BFGS:   67 10:13:19    -3782.327739        0.325162
BFGS:   68 10:13:22    -3782.392324        0.332899
BFGS:   69 10:13:24    -3782.455112        0.281348
BFGS:   70 10:13:27    -3782.478051        0.195942
BFGS:   71 10:13:29    -3782.488579        0.081967
BFGS:   72 10:13:31    -3782.490825        0.053578
BFGS:   73 10:13:33    -3782.492437        0.024365
BFGS:   74 10:13:34    -3782.492758        0.013133
BFGS:   75 10:13:35    -3782.492802        0.004661
