      Step     Time          Energy          fmax
BFGS:    0 20:27:43    -3261.026445        5.360302
BFGS:    1 20:27:45    -3265.511159        5.899982
BFGS:    2 20:27:47    -3272.290438        3.844466
BFGS:    3 20:27:49    -3271.931566       13.126935
BFGS:    4 20:27:50    -3277.047382        3.648603
BFGS:    5 20:27:52    -3281.501054        5.440555
BFGS:    6 20:27:53    -3287.444695        9.079390
BFGS:    7 20:27:54    -3295.006599        2.824894
BFGS:    8 20:27:55    -3294.567032       30.774343
BFGS:    9 20:27:56    -3288.010443        8.591765
BFGS:   10 20:27:57    -3295.565840        9.828302
BFGS:   11 20:27:59    -3297.543942        4.165894
BFGS:   12 20:28:00    -3298.548090        1.411236
BFGS:   13 20:28:00    -3299.220768        1.793476
BFGS:   14 20:28:01    -3299.846760        4.011098
BFGS:   15 20:28:02    -3300.893723        1.760477
BFGS:   16 20:28:03    -3301.501244        1.411595
BFGS:   17 20:28:04    -3302.064835        1.076050
BFGS:   18 20:28:05    -3302.361359        0.966934
BFGS:   19 20:28:06    -3302.653254        0.622974
BFGS:   20 20:28:07    -3302.796339        0.632640
BFGS:   21 20:28:08    -3302.930569        0.617794
BFGS:   22 20:28:09    -3303.078844        0.669199
BFGS:   23 20:28:10    -3303.265637        0.809722
BFGS:   24 20:28:11    -3303.431807        0.910669
BFGS:   25 20:28:12    -3303.547776        0.648049
BFGS:   26 20:28:12    -3303.639466        0.455474
BFGS:   27 20:28:13    -3303.719344        0.384517
BFGS:   28 20:28:14    -3303.780719        0.663786
BFGS:   29 20:28:14    -3303.843402        0.714534
BFGS:   30 20:28:15    -3303.908333        0.518616
BFGS:   31 20:28:16    -3303.969919        0.404447
BFGS:   32 20:28:17    -3304.024619        0.438963
BFGS:   33 20:28:17    -3304.074392        0.417851
BFGS:   34 20:28:18    -3304.130162        0.493901
BFGS:   35 20:28:19    -3304.189398        0.514295
BFGS:   36 20:28:19    -3304.230876        0.303833
BFGS:   37 20:28:20    -3304.257145        0.249397
BFGS:   38 20:28:21    -3304.278276        0.264306
BFGS:   39 20:28:21    -3304.298921        0.293603
BFGS:   40 20:28:22    -3304.315033        0.204089
BFGS:   41 20:28:23    -3304.323338        0.117065
BFGS:   42 20:28:24    -3304.328641        0.120247
BFGS:   43 20:28:24    -3304.335386        0.145139
BFGS:   44 20:28:25    -3304.344333        0.149510
BFGS:   45 20:28:25    -3304.351549        0.149948
BFGS:   46 20:28:26    -3304.356462        0.123340
BFGS:   47 20:28:27    -3304.361022        0.104000
BFGS:   48 20:28:27    -3304.367546        0.152013
BFGS:   49 20:28:28    -3304.375285        0.154622
BFGS:   50 20:28:28    -3304.380700        0.105677
BFGS:   51 20:28:29    -3304.382893        0.072227
BFGS:   52 20:28:30    -3304.383896        0.064507
BFGS:   53 20:28:30    -3304.384870        0.048701
BFGS:   54 20:28:31    -3304.385907        0.058042
BFGS:   55 20:28:31    -3304.386750        0.077656
BFGS:   56 20:28:32    -3304.387453        0.100363
BFGS:   57 20:28:32    -3304.388652        0.150052
BFGS:   58 20:28:33    -3304.394991        0.686748
BFGS:   59 20:28:34    -3303.983633        7.792388
BFGS:   60 20:28:35    -3304.398613        0.675954
BFGS:   61 20:28:36    -3304.402429        0.717649
BFGS:   62 20:28:37    -3304.462212        3.778899
BFGS:   63 20:28:38    -3304.502145        1.919477
BFGS:   64 20:28:39    -3304.626715        2.298520
BFGS:   65 20:28:40    -3304.408543        8.666646
BFGS:   66 20:28:41    -3304.796825        1.248380
BFGS:   67 20:28:42    -3304.878069        1.593847
BFGS:   68 20:28:44    -3304.621207        8.146240
BFGS:   69 20:28:45    -3304.994505        1.380500
BFGS:   70 20:28:46    -3305.043069        1.395635
BFGS:   71 20:28:47    -3305.111289        3.028738
BFGS:   72 20:28:48    -3305.149707        0.817434
BFGS:   73 20:28:48    -3305.167451        0.261172
BFGS:   74 20:28:49    -3305.179282        0.275723
BFGS:   75 20:28:50    -3305.183035        0.090886
BFGS:   76 20:28:50    -3305.185884        0.082308
BFGS:   77 20:28:51    -3305.187841        0.113000
BFGS:   78 20:28:52    -3305.189300        0.059915
BFGS:   79 20:28:52    -3305.190175        0.041482
BFGS:   80 20:28:53    -3305.190612        0.075938
BFGS:   81 20:28:53    -3305.190937        0.072797
BFGS:   82 20:28:54    -3305.191304        0.058945
BFGS:   83 20:28:54    -3305.191578        0.024677
BFGS:   84 20:28:55    -3305.191811        0.044092
BFGS:   85 20:28:56    -3305.192062        0.083889
BFGS:   86 20:28:56    -3305.192388        0.100669
BFGS:   87 20:28:57    -3305.192825        0.088642
BFGS:   88 20:28:57    -3305.193325        0.051567
BFGS:   89 20:28:58    -3305.193842        0.051084
BFGS:   90 20:28:58    -3305.194442        0.067907
BFGS:   91 20:28:59    -3305.195283        0.100835
BFGS:   92 20:28:59    -3305.196082        0.051747
BFGS:   93 20:29:00    -3305.196615        0.034783
BFGS:   94 20:29:00    -3305.197038        0.046085
BFGS:   95 20:29:01    -3305.197463        0.044284
BFGS:   96 20:29:02    -3305.197865        0.049002
BFGS:   97 20:29:02    -3305.198199        0.034974
BFGS:   98 20:29:03    -3305.198467        0.035039
BFGS:   99 20:29:03    -3305.198762        0.066829
BFGS:  100 20:29:04    -3305.199202        0.051426
BFGS:  101 20:29:04    -3305.199725        0.038744
BFGS:  102 20:29:05    -3305.200215        0.031313
BFGS:  103 20:29:05    -3305.200532        0.033877
BFGS:  104 20:29:06    -3305.200699        0.034384
BFGS:  105 20:29:06    -3305.200811        0.016501
BFGS:  106 20:29:07    -3305.200921        0.016102
BFGS:  107 20:29:07    -3305.201021        0.018105
BFGS:  108 20:29:08    -3305.201094        0.010857
BFGS:  109 20:29:08    -3305.201132        0.008980
      Step     Time          Energy          fmax
BFGS:    0 20:31:41    -3261.026445        5.360302
BFGS:    1 20:31:43    -3265.511159        5.899982
BFGS:    2 20:31:46    -3272.290438        3.844466
BFGS:    3 20:31:49    -3271.931566       13.126935
BFGS:    4 20:31:51    -3277.047382        3.648603
BFGS:    5 20:31:53    -3281.501054        5.440555
BFGS:    6 20:31:54    -3287.444695        9.079390
BFGS:    7 20:31:56    -3295.006599        2.824894
BFGS:    8 20:31:57    -3294.567032       30.774343
BFGS:    9 20:31:58    -3288.010443        8.591765
BFGS:   10 20:32:00    -3295.565840        9.828302
BFGS:   11 20:32:01    -3297.543942        4.165894
BFGS:   12 20:32:03    -3298.548090        1.411236
BFGS:   13 20:32:04    -3299.220768        1.793476
BFGS:   14 20:32:05    -3299.846760        4.011098
BFGS:   15 20:32:06    -3300.893723        1.760477
BFGS:   16 20:32:07    -3301.501244        1.411595
BFGS:   17 20:32:09    -3302.064835        1.076050
BFGS:   18 20:32:10    -3302.361359        0.966934
BFGS:   19 20:32:11    -3302.653254        0.622974
BFGS:   20 20:32:12    -3302.796339        0.632640
BFGS:   21 20:32:13    -3302.930569        0.617794
