      Step     Time          Energy          fmax
BFGS:    0 13:57:42    -2683.642170       14.436385
BFGS:    1 13:57:43    -2691.498960        4.250311
BFGS:    2 13:57:44    -2694.289740        3.352936
BFGS:    3 13:57:45    -2697.003669        8.663789
BFGS:    4 13:57:46    -2700.432915        6.686224
BFGS:    5 13:57:46    -2702.624898        3.713521
BFGS:    6 13:57:47    -2704.126220        2.618688
BFGS:    7 13:57:47    -2705.678053        2.632748
BFGS:    8 13:57:48    -2706.667077        2.037112
BFGS:    9 13:57:49    -2708.347140        2.736974
BFGS:   10 13:57:49    -2709.613213        2.575496
BFGS:   11 13:57:50    -2710.675503        3.058221
BFGS:   12 13:57:50    -2711.952861        2.000032
BFGS:   13 13:57:51    -2712.726350        1.702438
BFGS:   14 13:57:52    -2713.617884        1.275827
BFGS:   15 13:57:52    -2714.235139        1.374837
BFGS:   16 13:57:53    -2714.767086        1.050307
BFGS:   17 13:57:53    -2714.970411        0.497417
BFGS:   18 13:57:54    -2715.041683        0.305530
BFGS:   19 13:57:54    -2715.077096        0.268585
BFGS:   20 13:57:55    -2715.101843        0.253794
BFGS:   21 13:57:55    -2715.116941        0.181937
BFGS:   22 13:57:56    -2715.129770        0.193282
BFGS:   23 13:57:56    -2715.142525        0.206616
BFGS:   24 13:57:57    -2715.154255        0.185383
BFGS:   25 13:57:57    -2715.163011        0.179767
BFGS:   26 13:57:57    -2715.170865        0.184861
BFGS:   27 13:57:58    -2715.180175        0.179956
BFGS:   28 13:57:58    -2715.190988        0.161242
BFGS:   29 13:57:59    -2715.201357        0.140208
BFGS:   30 13:57:59    -2715.209431        0.174551
BFGS:   31 13:58:00    -2715.215520        0.183766
BFGS:   32 13:58:00    -2715.220879        0.164153
BFGS:   33 13:58:00    -2715.225769        0.135045
BFGS:   34 13:58:01    -2715.229805        0.099681
BFGS:   35 13:58:01    -2715.233149        0.110147
BFGS:   36 13:58:01    -2715.235859        0.076289
BFGS:   37 13:58:02    -2715.237677        0.068766
BFGS:   38 13:58:02    -2715.238668        0.044892
BFGS:   39 13:58:03    -2715.239171        0.036468
BFGS:   40 13:58:03    -2715.239454        0.023169
BFGS:   41 13:58:03    -2715.239620        0.016274
BFGS:   42 13:58:03    -2715.239729        0.016855
BFGS:   43 13:58:04    -2715.239826        0.016050
BFGS:   44 13:58:04    -2715.239919        0.017406
BFGS:   45 13:58:04    -2715.239990        0.012101
BFGS:   46 13:58:04    -2715.240040        0.010711
BFGS:   47 13:58:05    -2715.240086        0.010926
BFGS:   48 13:58:05    -2715.240131        0.012018
BFGS:   49 13:58:05    -2715.240160        0.007853
