      Step     Time          Energy          fmax
BFGS:    0 14:10:53    -3136.406564       18.590947
BFGS:    1 14:10:54    -3144.140666        7.202682
BFGS:    2 14:10:55    -3151.030173        5.714432
BFGS:    3 14:10:56    -3154.556388        7.990223
BFGS:    4 14:10:58    -3157.399247       10.115465
BFGS:    5 14:10:59    -3159.822901        4.315709
BFGS:    6 14:11:00    -3160.741113        4.833478
BFGS:    7 14:11:01    -3161.622426        1.588295
BFGS:    8 14:11:02    -3162.325656        1.956678
BFGS:    9 14:11:03    -3163.095183        1.987755
BFGS:   10 14:11:04    -3163.824726        1.749777
BFGS:   11 14:11:04    -3164.485800        1.268250
BFGS:   12 14:11:05    -3164.928747        1.390369
BFGS:   13 14:11:06    -3165.291258        1.609959
BFGS:   14 14:11:07    -3165.611107        0.866737
BFGS:   15 14:11:08    -3165.806538        0.694750
BFGS:   16 14:11:08    -3166.015591        0.962506
BFGS:   17 14:11:09    -3166.223996        1.188306
BFGS:   18 14:11:10    -3166.441538        1.029854
BFGS:   19 14:11:11    -3166.628378        0.773291
BFGS:   20 14:11:12    -3166.775718        0.725307
BFGS:   21 14:11:12    -3166.897468        0.683655
BFGS:   22 14:11:13    -3167.019366        0.807595
BFGS:   23 14:11:14    -3167.128440        0.779199
BFGS:   24 14:11:14    -3167.200229        0.401672
BFGS:   25 14:11:15    -3167.248168        0.351432
BFGS:   26 14:11:16    -3167.290878        0.355565
BFGS:   27 14:11:16    -3167.329380        0.423991
BFGS:   28 14:11:17    -3167.362228        0.339894
BFGS:   29 14:11:18    -3167.388838        0.240984
BFGS:   30 14:11:18    -3167.413053        0.257406
BFGS:   31 14:11:19    -3167.439988        0.319836
BFGS:   32 14:11:20    -3167.471502        0.382662
BFGS:   33 14:11:20    -3167.503550        0.315686
BFGS:   34 14:11:21    -3167.533927        0.303127
BFGS:   35 14:11:21    -3167.562605        0.309657
BFGS:   36 14:11:22    -3167.586804        0.248521
BFGS:   37 14:11:22    -3167.602378        0.183981
BFGS:   38 14:11:23    -3167.610118        0.136647
BFGS:   39 14:11:23    -3167.613755        0.100890
BFGS:   40 14:11:24    -3167.616067        0.087647
BFGS:   41 14:11:24    -3167.617844        0.075361
BFGS:   42 14:11:25    -3167.619133        0.060476
BFGS:   43 14:11:25    -3167.620016        0.042079
BFGS:   44 14:11:26    -3167.620564        0.034856
BFGS:   45 14:11:26    -3167.620901        0.034311
BFGS:   46 14:11:27    -3167.621168        0.034530
BFGS:   47 14:11:27    -3167.621450        0.034490
BFGS:   48 14:11:27    -3167.621748        0.034531
BFGS:   49 14:11:28    -3167.622017        0.022305
BFGS:   50 14:11:28    -3167.622228        0.019802
BFGS:   51 14:11:28    -3167.622387        0.019373
BFGS:   52 14:11:29    -3167.622505        0.016011
BFGS:   53 14:11:29    -3167.622583        0.011720
BFGS:   54 14:11:29    -3167.622637        0.009268
