      Step     Time          Energy          fmax
BFGS:    0 09:04:29    -2863.522830        5.247411
BFGS:    1 09:04:31    -2867.796480        5.481080
BFGS:    2 09:04:33    -2872.262235        4.762364
BFGS:    3 09:04:35    -2873.042750        2.741516
BFGS:    4 09:04:37    -2873.601335        1.064205
BFGS:    5 09:04:38    -2873.989090        1.077587
BFGS:    6 09:04:40    -2874.258462        0.996592
BFGS:    7 09:04:42    -2874.531485        0.954007
BFGS:    8 09:04:43    -2874.756494        0.862711
BFGS:    9 09:04:45    -2874.910168        0.750498
BFGS:   10 09:04:46    -2875.058758        0.603802
BFGS:   11 09:04:48    -2875.233767        0.674219
BFGS:   12 09:04:49    -2875.425477        0.716981
BFGS:   13 09:04:51    -2875.809543        1.116467
BFGS:   14 09:04:53    -2876.004585        3.250292
BFGS:   15 09:04:55    -2876.256760        1.257806
BFGS:   16 09:04:56    -2876.553219        1.262453
BFGS:   17 09:04:57    -2878.763928        2.213648
BFGS:   18 09:04:59    -2882.603910        3.431952
BFGS:   19 09:05:01    -2887.662777        2.108832
BFGS:   20 09:05:02    -2875.562624       34.450292
BFGS:   21 09:05:03    -2888.884664        2.804917
BFGS:   22 09:05:04    -2889.476272        1.356761
BFGS:   23 09:05:05    -2890.817326        1.946677
BFGS:   24 09:05:06    -2891.167074        1.810605
BFGS:   25 09:05:07    -2891.879101        1.582280
BFGS:   26 09:05:08    -2892.317479        1.233645
BFGS:   27 09:05:10    -2892.740975        1.421368
BFGS:   28 09:05:11    -2893.284865        1.926688
BFGS:   29 09:05:12    -2893.699374        1.939479
BFGS:   30 09:05:13    -2894.077884        1.193863
BFGS:   31 09:05:14    -2894.463431        0.982543
BFGS:   32 09:05:15    -2894.853860        1.633320
BFGS:   33 09:05:16    -2895.317284        2.362217
BFGS:   34 09:05:17    -2896.034679        2.451273
BFGS:   35 09:05:18    -2897.052010        3.045184
BFGS:   36 09:05:18    -2897.949219        2.989494
BFGS:   37 09:05:19    -2898.970151        2.857328
BFGS:   38 09:05:20    -2899.470546        3.032738
BFGS:   39 09:05:21    -2900.128455        2.112199
BFGS:   40 09:05:22    -2900.599542        0.541742
BFGS:   41 09:05:23    -2900.738927        0.434018
BFGS:   42 09:05:24    -2900.864296        0.606189
BFGS:   43 09:05:25    -2900.927677        0.472862
BFGS:   44 09:05:26    -2900.976780        0.204130
BFGS:   45 09:05:27    -2900.999637        0.175399
BFGS:   46 09:05:28    -2901.014447        0.193638
BFGS:   47 09:05:28    -2901.025923        0.198585
BFGS:   48 09:05:29    -2901.040777        0.195061
BFGS:   49 09:05:30    -2901.057653        0.196168
BFGS:   50 09:05:30    -2901.073807        0.215632
BFGS:   51 09:05:31    -2901.087404        0.187759
BFGS:   52 09:05:32    -2901.098311        0.158518
BFGS:   53 09:05:33    -2901.107031        0.162482
BFGS:   54 09:05:33    -2901.114868        0.146765
BFGS:   55 09:05:34    -2901.122865        0.139196
BFGS:   56 09:05:35    -2901.131460        0.159766
BFGS:   57 09:05:35    -2901.139064        0.117062
BFGS:   58 09:05:36    -2901.144525        0.115951
BFGS:   59 09:05:37    -2901.149021        0.118064
BFGS:   60 09:05:37    -2901.153926        0.096679
BFGS:   61 09:05:38    -2901.158562        0.078894
BFGS:   62 09:05:39    -2901.161282        0.049426
BFGS:   63 09:05:39    -2901.162375        0.040090
BFGS:   64 09:05:40    -2901.162994        0.036867
BFGS:   65 09:05:41    -2901.163625        0.031224
BFGS:   66 09:05:41    -2901.164084        0.022297
BFGS:   67 09:05:42    -2901.164246        0.011351
BFGS:   68 09:05:42    -2901.164285        0.006810
