      Step     Time          Energy          fmax
BFGS:    0 21:12:16    -3359.614715        9.303775
BFGS:    1 21:12:18    -3367.803783        8.747198
BFGS:    2 21:12:19    -3376.778617        7.401402
BFGS:    3 21:12:21    -3382.066788        9.364292
BFGS:    4 21:12:22    -3385.047138        6.620443
BFGS:    5 21:12:24    -3387.527583        2.343298
BFGS:    6 21:12:25    -3388.564877        2.895164
BFGS:    7 21:12:26    -3389.703675        3.706659
BFGS:    8 21:12:27    -3391.031625        3.419242
BFGS:    9 21:12:28    -3391.560953        8.410351
BFGS:   10 21:12:29    -3392.510239        1.350282
BFGS:   11 21:12:30    -3392.866782        0.757034
BFGS:   12 21:12:31    -3393.215317        0.942923
BFGS:   13 21:12:32    -3393.402071        1.301165
BFGS:   14 21:12:33    -3393.588330        1.051684
BFGS:   15 21:12:34    -3393.713873        0.720571
BFGS:   16 21:12:35    -3393.828420        0.593367
BFGS:   17 21:12:36    -3393.902583        0.533052
BFGS:   18 21:12:37    -3393.968137        0.480100
BFGS:   19 21:12:38    -3394.024344        0.500708
BFGS:   20 21:12:39    -3394.080536        0.435752
BFGS:   21 21:12:40    -3394.143912        0.380925
BFGS:   22 21:12:41    -3394.214833        0.524613
BFGS:   23 21:12:42    -3394.281182        0.512217
BFGS:   24 21:12:43    -3394.335378        0.594514
BFGS:   25 21:12:44    -3394.383181        0.512709
BFGS:   26 21:12:45    -3394.440135        0.536026
BFGS:   27 21:12:46    -3394.512870        0.610851
BFGS:   28 21:12:46    -3394.584571        0.463768
BFGS:   29 21:12:47    -3394.647596        0.487273
BFGS:   30 21:12:48    -3394.705203        0.344871
BFGS:   31 21:12:49    -3394.755066        0.347160
BFGS:   32 21:12:50    -3394.806836        0.565002
BFGS:   33 21:12:51    -3394.865775        0.655373
BFGS:   34 21:12:51    -3394.920433        0.467763
BFGS:   35 21:12:52    -3394.960909        0.295560
BFGS:   36 21:12:53    -3394.985819        0.321499
BFGS:   37 21:12:54    -3395.002891        0.313126
BFGS:   38 21:12:55    -3395.016674        0.249699
BFGS:   39 21:12:56    -3395.026109        0.120494
BFGS:   40 21:12:57    -3395.031649        0.147661
BFGS:   41 21:12:58    -3395.035990        0.125017
BFGS:   42 21:12:58    -3395.041272        0.124868
BFGS:   43 21:12:59    -3395.047659        0.113425
BFGS:   44 21:13:00    -3395.052993        0.118938
BFGS:   45 21:13:01    -3395.057375        0.110420
BFGS:   46 21:13:02    -3395.061898        0.101502
BFGS:   47 21:13:03    -3395.067187        0.105807
BFGS:   48 21:13:04    -3395.071924        0.111244
BFGS:   49 21:13:05    -3395.074825        0.117914
BFGS:   50 21:13:06    -3395.076254        0.070966
BFGS:   51 21:13:07    -3395.077166        0.067783
BFGS:   52 21:13:08    -3395.077958        0.073733
BFGS:   53 21:13:09    -3395.078529        0.048236
BFGS:   54 21:13:09    -3395.078846        0.022046
BFGS:   55 21:13:10    -3395.079031        0.018391
BFGS:   56 21:13:11    -3395.079183        0.027103
BFGS:   57 21:13:11    -3395.079331        0.025783
BFGS:   58 21:13:12    -3395.079452        0.013881
BFGS:   59 21:13:12    -3395.079540        0.013348
BFGS:   60 21:13:13    -3395.079609        0.019053
BFGS:   61 21:13:14    -3395.079687        0.019362
BFGS:   62 21:13:14    -3395.079781        0.014267
BFGS:   63 21:13:15    -3395.079874        0.012481
BFGS:   64 21:13:16    -3395.079946        0.017204
BFGS:   65 21:13:16    -3395.079998        0.017897
BFGS:   66 21:13:17    -3395.080035        0.010595
BFGS:   67 21:13:17    -3395.080062        0.008013
