      Step     Time          Energy          fmax
BFGS:    0 21:02:34    -3426.444964       11.147163
BFGS:    1 21:02:36    -3435.661358        8.099025
BFGS:    2 21:02:38    -3438.700747       12.058135
BFGS:    3 21:02:39    -3441.573015        2.805251
BFGS:    4 21:02:41    -3442.682129        3.037608
BFGS:    5 21:02:43    -3443.925878        2.481356
BFGS:    6 21:02:44    -3444.717658        5.250491
BFGS:    7 21:02:46    -3445.537745        2.065079
BFGS:    8 21:02:48    -3445.959828        1.507980
BFGS:    9 21:02:50    -3446.218674        1.031761
BFGS:   10 21:02:51    -3446.388524        0.733714
BFGS:   11 21:02:53    -3446.540365        0.761431
BFGS:   12 21:02:55    -3446.628673        0.523782
BFGS:   13 21:02:56    -3446.675551        0.396584
BFGS:   14 21:02:57    -3446.706694        0.292357
BFGS:   15 21:02:59    -3446.732944        0.304473
BFGS:   16 21:03:00    -3446.756565        0.258160
BFGS:   17 21:03:01    -3446.770822        0.218669
BFGS:   18 21:03:02    -3446.780408        0.192504
BFGS:   19 21:03:03    -3446.790477        0.210142
BFGS:   20 21:03:04    -3446.803420        0.234645
BFGS:   21 21:03:06    -3446.816859        0.195468
BFGS:   22 21:03:07    -3446.827775        0.170721
BFGS:   23 21:03:08    -3446.836284        0.219611
BFGS:   24 21:03:09    -3446.845121        0.239432
BFGS:   25 21:03:10    -3446.855986        0.184876
BFGS:   26 21:03:11    -3446.866359        0.141317
BFGS:   27 21:03:12    -3446.872158        0.108305
BFGS:   28 21:03:13    -3446.875824        0.097318
BFGS:   29 21:03:14    -3446.879644        0.097134
BFGS:   30 21:03:16    -3446.883725        0.109201
BFGS:   31 21:03:17    -3446.886615        0.082478
BFGS:   32 21:03:18    -3446.888050        0.047347
BFGS:   33 21:03:19    -3446.888980        0.071775
BFGS:   34 21:03:20    -3446.890111        0.078276
BFGS:   35 21:03:21    -3446.891655        0.064605
BFGS:   36 21:03:22    -3446.893314        0.069361
BFGS:   37 21:03:23    -3446.894880        0.088848
BFGS:   38 21:03:24    -3446.896338        0.078057
BFGS:   39 21:03:25    -3446.897795        0.058044
BFGS:   40 21:03:26    -3446.899101        0.050444
BFGS:   41 21:03:28    -3446.900114        0.047411
BFGS:   42 21:03:29    -3446.900842        0.056546
BFGS:   43 21:03:30    -3446.901395        0.042720
BFGS:   44 21:03:30    -3446.901799        0.028934
BFGS:   45 21:03:31    -3446.902035        0.024799
BFGS:   46 21:03:32    -3446.902150        0.017637
BFGS:   47 21:03:33    -3446.902219        0.014584
BFGS:   48 21:03:34    -3446.902272        0.011677
BFGS:   49 21:03:34    -3446.902316        0.011740
BFGS:   50 21:03:35    -3446.902343        0.007464
