      Step     Time          Energy          fmax
BFGS:    0 13:49:20    -2281.936572       68.484271
BFGS:    1 13:49:21    -2318.268333        6.925850
BFGS:    2 13:49:22    -2320.897658        3.250408
BFGS:    3 13:49:23    -2321.989452        2.584569
BFGS:    4 13:49:23    -2322.531161        1.960314
BFGS:    5 13:49:23    -2323.012424        1.543011
BFGS:    6 13:49:24    -2323.314072        1.626296
BFGS:    7 13:49:24    -2323.583141        1.238419
BFGS:    8 13:49:25    -2323.734112        1.468766
BFGS:    9 13:49:25    -2323.821053        1.293316
BFGS:   10 13:49:26    -2323.899168        0.631531
BFGS:   11 13:49:26    -2323.995427        0.942912
BFGS:   12 13:49:27    -2324.059845        0.780834
BFGS:   13 13:49:27    -2324.137184        0.696167
BFGS:   14 13:49:28    -2324.187585        0.485920
BFGS:   15 13:49:28    -2324.208973        0.252041
BFGS:   16 13:49:29    -2324.220059        0.275254
BFGS:   17 13:49:29    -2324.230284        0.230660
BFGS:   18 13:49:29    -2324.240751        0.233693
BFGS:   19 13:49:30    -2324.252108        0.188447
BFGS:   20 13:49:30    -2324.264965        0.302950
BFGS:   21 13:49:30    -2324.279923        0.373520
BFGS:   22 13:49:31    -2324.299524        0.377070
BFGS:   23 13:49:31    -2324.321665        0.309927
BFGS:   24 13:49:32    -2324.340305        0.241360
BFGS:   25 13:49:32    -2324.355857        0.390952
BFGS:   26 13:49:32    -2324.374550        0.397027
BFGS:   27 13:49:33    -2324.404640        0.450899
BFGS:   28 13:49:33    -2324.463172        0.648986
BFGS:   29 13:49:34    -2324.576357        1.087085
BFGS:   30 13:49:34    -2324.688806        1.710835
BFGS:   31 13:49:35    -2324.793316        2.381350
BFGS:   32 13:49:35    -2324.879950        3.068702
BFGS:   33 13:49:36    -2324.981448        3.821699
BFGS:   34 13:49:36    -2325.201662        4.187355
BFGS:   35 13:49:37    -2325.367604        4.068038
BFGS:   36 13:49:37    -2325.649349        4.130184
BFGS:   37 13:49:38    -2326.149551        3.401991
BFGS:   38 13:49:38    -2326.843972        3.288807
BFGS:   39 13:49:39    -2327.351518        3.896161
BFGS:   40 13:49:39    -2327.836825        4.079291
BFGS:   41 13:49:40    -2328.295932        4.630642
BFGS:   42 13:49:40    -2328.648935        4.677905
BFGS:   43 13:49:41    -2329.068964        4.132674
BFGS:   44 13:49:41    -2329.557667        4.279132
BFGS:   45 13:49:42    -2330.206198        4.121956
BFGS:   46 13:49:42    -2330.942512        3.958203
BFGS:   47 13:49:43    -2331.681203        3.758003
BFGS:   48 13:49:43    -2332.206667        3.383718
BFGS:   49 13:49:44    -2333.224124        3.474726
BFGS:   50 13:49:44    -2333.999191        3.227077
BFGS:   51 13:49:45    -2334.464707        2.969770
BFGS:   52 13:49:45    -2334.991167        2.665533
BFGS:   53 13:49:46    -2335.259961        2.980654
BFGS:   54 13:49:46    -2335.735978        3.089728
BFGS:   55 13:49:47    -2336.327353        2.912225
BFGS:   56 13:49:47    -2336.683159        2.304194
BFGS:   57 13:49:47    -2336.949084        1.253911
BFGS:   58 13:49:48    -2337.089231        1.197253
BFGS:   59 13:49:48    -2337.208402        1.027814
BFGS:   60 13:49:48    -2337.300960        1.123701
BFGS:   61 13:49:49    -2337.367484        1.060233
BFGS:   62 13:49:49    -2337.434166        1.019998
BFGS:   63 13:49:50    -2337.494992        0.685217
BFGS:   64 13:49:50    -2337.546793        0.614130
BFGS:   65 13:49:50    -2337.590476        0.462891
BFGS:   66 13:49:51    -2337.631273        0.383555
BFGS:   67 13:49:51    -2337.666274        0.382047
BFGS:   68 13:49:52    -2337.694811        0.331631
BFGS:   69 13:49:52    -2337.716153        0.271286
BFGS:   70 13:49:52    -2337.730743        0.293331
BFGS:   71 13:49:53    -2337.741160        0.182254
BFGS:   72 13:49:53    -2337.747826        0.158749
BFGS:   73 13:49:53    -2337.752035        0.135071
BFGS:   74 13:49:54    -2337.755388        0.157878
BFGS:   75 13:49:54    -2337.758474        0.114633
BFGS:   76 13:49:54    -2337.761545        0.110842
BFGS:   77 13:49:54    -2337.764546        0.112951
BFGS:   78 13:49:55    -2337.766983        0.083801
BFGS:   79 13:49:55    -2337.768553        0.062599
BFGS:   80 13:49:55    -2337.769472        0.048110
BFGS:   81 13:49:56    -2337.770132        0.048660
BFGS:   82 13:49:56    -2337.770813        0.062792
BFGS:   83 13:49:56    -2337.771495        0.060165
BFGS:   84 13:49:57    -2337.771996        0.043558
BFGS:   85 13:49:57    -2337.772263        0.025046
BFGS:   86 13:49:57    -2337.772424        0.023683
BFGS:   87 13:49:57    -2337.772589        0.030432
BFGS:   88 13:49:57    -2337.772780        0.029400
BFGS:   89 13:49:58    -2337.772943        0.030395
BFGS:   90 13:49:58    -2337.773050        0.025295
BFGS:   91 13:49:58    -2337.773117        0.015021
BFGS:   92 13:49:58    -2337.773171        0.015502
BFGS:   93 13:49:59    -2337.773218        0.010955
BFGS:   94 13:49:59    -2337.773256        0.015463
BFGS:   95 13:49:59    -2337.773291        0.013653
BFGS:   96 13:49:59    -2337.773329        0.015941
BFGS:   97 13:49:59    -2337.773369        0.013047
BFGS:   98 13:50:00    -2337.773405        0.010683
BFGS:   99 13:50:00    -2337.773432        0.011779
BFGS:  100 13:50:00    -2337.773456        0.012209
BFGS:  101 13:50:00    -2337.773479        0.011548
BFGS:  102 13:50:00    -2337.773500        0.009904
