      Step     Time          Energy          fmax
BFGS:    0 08:36:01    -3517.148949       11.078549
BFGS:    1 08:36:02    -3526.804254        8.177725
BFGS:    2 08:36:04    -3530.685632        9.290035
BFGS:    3 08:36:06    -3533.385863        2.919382
BFGS:    4 08:36:07    -3534.320007        2.308633
BFGS:    5 08:36:09    -3535.143795        1.902812
BFGS:    6 08:36:10    -3536.218141        1.333277
BFGS:    7 08:36:12    -3536.665406        0.775826
BFGS:    8 08:36:13    -3536.837852        0.440419
BFGS:    9 08:36:14    -3536.904971        0.387395
BFGS:   10 08:36:16    -3536.966948        0.377608
BFGS:   11 08:36:17    -3537.026531        0.353502
BFGS:   12 08:36:18    -3537.063333        0.223577
BFGS:   13 08:36:20    -3537.083128        0.197576
BFGS:   14 08:36:21    -3537.093652        0.142729
BFGS:   15 08:36:22    -3537.100752        0.099849
BFGS:   16 08:36:23    -3537.105897        0.125592
BFGS:   17 08:36:24    -3537.110315        0.126686
BFGS:   18 08:36:25    -3537.115573        0.108035
BFGS:   19 08:36:26    -3537.122558        0.113577
BFGS:   20 08:36:28    -3537.129909        0.123877
BFGS:   21 08:36:29    -3537.134608        0.104894
BFGS:   22 08:36:30    -3537.137164        0.078568
BFGS:   23 08:36:31    -3537.138981        0.077429
BFGS:   24 08:36:32    -3537.140337        0.061401
BFGS:   25 08:36:33    -3537.141108        0.038829
BFGS:   26 08:36:34    -3537.141527        0.032914
BFGS:   27 08:36:35    -3537.141804        0.038362
BFGS:   28 08:36:36    -3537.142006        0.038645
BFGS:   29 08:36:37    -3537.142145        0.023355
BFGS:   30 08:36:38    -3537.142237        0.016320
BFGS:   31 08:36:39    -3537.142294        0.011307
BFGS:   32 08:36:40    -3537.142327        0.009592
