      Step     Time          Energy          fmax
BFGS:    0 08:07:08    -2450.258677       68.536507
BFGS:    1 08:07:09    -2493.493564        7.290522
BFGS:    2 08:07:10    -2496.419786        3.297252
BFGS:    3 08:07:11    -2497.175555        1.321824
BFGS:    4 08:07:12    -2497.418849        0.724543
BFGS:    5 08:07:12    -2497.571587        0.518984
BFGS:    6 08:07:13    -2497.683899        0.896074
BFGS:    7 08:07:14    -2497.768666        0.781879
BFGS:    8 08:07:15    -2497.841395        0.590019
BFGS:    9 08:07:15    -2497.882542        0.407070
BFGS:   10 08:07:16    -2497.910579        0.335803
BFGS:   11 08:07:17    -2497.932501        0.327351
BFGS:   12 08:07:17    -2497.955021        0.394944
BFGS:   13 08:07:18    -2497.984638        0.504049
BFGS:   14 08:07:19    -2498.011050        0.400623
BFGS:   15 08:07:19    -2498.023998        0.209255
BFGS:   16 08:07:20    -2498.029729        0.221641
BFGS:   17 08:07:21    -2498.033235        0.137083
BFGS:   18 08:07:21    -2498.036155        0.116905
BFGS:   19 08:07:22    -2498.037826        0.064085
BFGS:   20 08:07:22    -2498.039141        0.068642
BFGS:   21 08:07:23    -2498.040292        0.070703
BFGS:   22 08:07:23    -2498.041327        0.070969
BFGS:   23 08:07:24    -2498.041926        0.034806
BFGS:   24 08:07:24    -2498.042171        0.038228
BFGS:   25 08:07:25    -2498.042310        0.040291
BFGS:   26 08:07:25    -2498.042442        0.025701
BFGS:   27 08:07:26    -2498.042565        0.023732
BFGS:   28 08:07:26    -2498.042639        0.012248
BFGS:   29 08:07:27    -2498.042674        0.010665
BFGS:   30 08:07:27    -2498.042708        0.010316
BFGS:   31 08:07:28    -2498.042737        0.012990
BFGS:   32 08:07:28    -2498.042751        0.007759
