      Step     Time          Energy          fmax
BFGS:    0 13:36:27    -3173.370948      313.078220
BFGS:    1 13:36:28    -3245.600366       39.405978
BFGS:    2 13:36:29    -3256.769964       92.800456
BFGS:    3 13:36:30    -3270.413280       35.512329
BFGS:    4 13:36:31    -3275.572647       15.607280
BFGS:    5 13:36:32    -3277.757011        6.398108
BFGS:    6 13:36:33    -3278.965504        2.729467
BFGS:    7 13:36:34    -3280.125363        2.133922
BFGS:    8 13:36:35    -3280.730911        2.849507
BFGS:    9 13:36:36    -3281.194021        3.730379
BFGS:   10 13:36:37    -3281.603818        4.096727
BFGS:   11 13:36:38    -3281.925734        3.897348
BFGS:   12 13:36:39    -3282.129050        3.263334
BFGS:   13 13:36:39    -3282.297370        2.463788
BFGS:   14 13:36:40    -3282.488364        1.706950
BFGS:   15 13:36:41    -3282.672878        0.723898
BFGS:   16 13:36:42    -3282.782880        0.588806
BFGS:   17 13:36:42    -3282.826960        0.451508
BFGS:   18 13:36:43    -3282.851406        0.531073
BFGS:   19 13:36:43    -3282.871414        0.509680
BFGS:   20 13:36:44    -3282.885952        0.419657
BFGS:   21 13:36:45    -3282.896851        0.391065
BFGS:   22 13:36:45    -3282.905722        0.335424
BFGS:   23 13:36:46    -3282.914110        0.226510
BFGS:   24 13:36:46    -3282.922229        0.218207
BFGS:   25 13:36:47    -3282.929491        0.168595
BFGS:   26 13:36:47    -3282.936551        0.200650
BFGS:   27 13:36:48    -3282.944278        0.272261
BFGS:   28 13:36:48    -3282.951937        0.307175
BFGS:   29 13:36:49    -3282.958106        0.291809
BFGS:   30 13:36:49    -3282.962273        0.244405
BFGS:   31 13:36:50    -3282.965252        0.226956
BFGS:   32 13:36:50    -3282.968093        0.234578
BFGS:   33 13:36:51    -3282.971063        0.201423
BFGS:   34 13:36:51    -3282.973606        0.123856
BFGS:   35 13:36:52    -3282.975276        0.052476
BFGS:   36 13:36:52    -3282.976293        0.066210
BFGS:   37 13:36:52    -3282.977115        0.063401
BFGS:   38 13:36:53    -3282.977913        0.085055
BFGS:   39 13:36:53    -3282.978563        0.084648
BFGS:   40 13:36:54    -3282.979020        0.072184
BFGS:   41 13:36:54    -3282.979377        0.058178
BFGS:   42 13:36:54    -3282.979724        0.058303
BFGS:   43 13:36:55    -3282.980031        0.050663
BFGS:   44 13:36:55    -3282.980226        0.038743
BFGS:   45 13:36:56    -3282.980332        0.030700
BFGS:   46 13:36:56    -3282.980394        0.025775
BFGS:   47 13:36:56    -3282.980440        0.018429
BFGS:   48 13:36:56    -3282.980472        0.012235
BFGS:   49 13:36:57    -3282.980495        0.010223
BFGS:   50 13:36:57    -3282.980514        0.007512
